#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 07 15 21 10 320  4.5 99.0 99.00 99.00 99.00 999 9999.0  21.3  25.8   6.6 99.0 99.00
2014 07 15 21 20 342  3.1 99.0 99.00 99.00 99.00 999 9999.0  21.5 999.0   7.0 99.0 99.00
2014 07 15 21 30 347  2.9 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0   6.5 99.0 99.00
2014 07 15 21 40 330  4.0 99.0 99.00 99.00 99.00 999 9999.0  21.7 999.0   6.9 99.0 99.00
2014 07 15 21 50 342  3.4 99.0 99.00 99.00 99.00 999 9999.0  21.9 999.0   6.6 99.0 99.00
2014 07 15 22 00 321  4.0 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   7.5 99.0 99.00
2014 07 15 22 10 326  3.7 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   7.1 99.0 99.00
2014 07 15 22 20 317  4.5 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   7.2 99.0 99.00
2014 07 15 22 30 317  3.5 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   6.9 99.0 99.00
2014 07 15 22 40 347  3.5 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0   6.6 99.0 99.00
2014 07 15 22 50 339  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.1 999.0   6.0 99.0 99.00
2014 07 15 23 00 325  4.1 99.0 99.00 99.00 99.00 999 9999.0  21.9 999.0   6.2 99.0 99.00
2014 07 15 23 10 320  5.4 99.0 99.00 99.00 99.00 999 9999.0  21.6 999.0   6.2 99.0 99.00
2014 07 15 23 20 322  3.2 99.0 99.00 99.00 99.00 999 9999.0  21.5 999.0   6.9 99.0 99.00
2014 07 15 23 30 328  3.0 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   6.4 99.0 99.00
2014 07 15 23 40 332  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.0  25.0   6.4 99.0 99.00
2014 07 15 23 50 342  2.9 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0   6.3 99.0 99.00
2014 07 16 00 00 333  2.4 99.0 99.00 99.00 99.00 999 9999.0  21.8 999.0   6.9 99.0 99.00
2014 07 16 00 10 322  3.9 99.0 99.00 99.00 99.00 999 9999.0  21.6 999.0   7.2 99.0 99.00
2014 07 16 00 20 318  3.6 99.0 99.00 99.00 99.00 999 9999.0  21.3  25.1   7.3 99.0 99.00
2014 07 16 00 30 322  3.8 99.0 99.00 99.00 99.00 999 9999.0  21.1  22.0   7.1 99.0 99.00
2014 07 16 00 40 319  4.5 99.0 99.00 99.00 99.00 999 9999.0  20.6  20.6   7.6 99.0 99.00
2014 07 16 00 50 319  3.7 99.0 99.00 99.00 99.00 999 9999.0  20.3  20.3   7.9 99.0 99.00
2014 07 16 01 00 322  3.5 99.0 99.00 99.00 99.00 999 9999.0  20.3  20.2   7.8 99.0 99.00
2014 07 16 01 10 321  3.3 99.0 99.00 99.00 99.00 999 9999.0  20.1  19.8   8.0 99.0 99.00
2014 07 16 01 20 319  3.5 99.0 99.00 99.00 99.00 999 9999.0  19.9  19.4   8.1 99.0 99.00
2014 07 16 01 30 318  3.2 99.0 99.00 99.00 99.00 999 9999.0  19.9  19.2   8.1 99.0 99.00
2014 07 16 01 40 321  3.8 99.0 99.00 99.00 99.00 999 9999.0  19.8  19.2   8.0 99.0 99.00
2014 07 16 01 50 318  3.6 99.0 99.00 99.00 99.00 999 9999.0  19.7  18.9   8.2 99.0 99.00
2014 07 16 02 00 320  3.0 99.0 99.00 99.00 99.00 999 9999.0  19.5  18.7   8.4 99.0 99.00
2014 07 16 02 10  32  2.0 99.0 99.00 99.00 99.00 999 9999.0  18.4  17.7   8.2 99.0 99.00
2014 07 16 02 20  51  2.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.3 99.0 99.00
2014 07 16 02 30  41  1.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.6 99.0 99.00
2014 07 16 02 40  36  1.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.7 99.0 99.00
2014 07 16 02 50  18  1.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.7 99.0 99.00
2014 07 16 03 00 358  1.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.6 99.0 99.00
2014 07 16 03 10  20  1.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.5 99.0 99.00
2014 07 16 03 20   5  1.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.5 99.0 99.00
2014 07 16 03 30 356  1.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.7 99.0 99.00
2014 07 16 03 40 350  1.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.6 99.0 99.00
2014 07 16 03 50  36  0.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.5 99.0 99.00
2014 07 16 04 00  89  0.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.6 99.0 99.00
2014 07 16 04 10 110  0.6 99.0 99.00 99.00 99.00 999 9999.0   9.9 999.0   7.8 99.0 99.00
2014 07 16 04 20  56  0.9 99.0 99.00 99.00 99.00 999 9999.0  10.4  10.7   7.7 99.0 99.00
2014 07 16 04 30  77  0.7 99.0 99.00 99.00 99.00 999 9999.0  10.3  10.8   7.8 99.0 99.00
2014 07 16 04 40  72  0.9 99.0 99.00 99.00 99.00 999 9999.0  10.6  10.9   7.9 99.0 99.00
2014 07 16 04 50  60  1.0 99.0 99.00 99.00 99.00 999 9999.0  11.2  11.1   7.9 99.0 99.00
2014 07 16 05 00  57  0.9 99.0 99.00 99.00 99.00 999 9999.0  11.5  11.3   7.9 99.0 99.00
2014 07 16 05 10  29  0.8 99.0 99.00 99.00 99.00 999 9999.0  11.7  11.3   7.9 99.0 99.00
2014 07 16 05 20  17  0.9 99.0 99.00 99.00 99.00 999 9999.0  11.9  11.5   8.0 99.0 99.00
2014 07 16 05 30  35  0.9 99.0 99.00 99.00 99.00 999 9999.0  12.2  11.7   8.2 99.0 99.00
2014 07 16 05 40   0  1.0 99.0 99.00 99.00 99.00 999 9999.0  12.5  11.9   8.6 99.0 99.00
2014 07 16 05 50  12  1.2 99.0 99.00 99.00 99.00 999 9999.0  12.7  12.1   8.8 99.0 99.00
2014 07 16 06 00  15  1.4 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.2   8.8 99.0 99.00
2014 07 16 06 10  21  0.9 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.2   8.9 99.0 99.00
2014 07 16 06 20  20  0.8 99.0 99.00 99.00 99.00 999 9999.0  12.7  12.1   8.9 99.0 99.00
2014 07 16 06 30  62  0.6 99.0 99.00 99.00 99.00 999 9999.0  12.6  12.0   9.0 99.0 99.00
2014 07 16 06 40  56  0.6 99.0 99.00 99.00 99.00 999 9999.0  12.6  11.9   9.0 99.0 99.00
2014 07 16 06 50  93  0.5 99.0 99.00 99.00 99.00 999 9999.0  12.7  11.9   9.1 99.0 99.00
2014 07 16 07 00 106  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.5  12.0   9.1 99.0 99.00
2014 07 16 07 10 225  0.6 99.0 99.00 99.00 99.00 999 9999.0  12.2  11.7   9.3 99.0 99.00
2014 07 16 07 20 255  1.6 99.0 99.00 99.00 99.00 999 9999.0  12.9  12.0   9.8 99.0 99.00
2014 07 16 07 30 241  1.3 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.1   9.8 99.0 99.00
2014 07 16 07 40 220  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.1   9.8 99.0 99.00
2014 07 16 07 50 237  0.9 99.0 99.00 99.00 99.00 999 9999.0  13.0  12.3   9.8 99.0 99.00
2014 07 16 08 00 240  1.2 99.0 99.00 99.00 99.00 999 9999.0  12.9  12.1   9.5 99.0 99.00
2014 07 16 08 10 242  1.1 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.0   9.4 99.0 99.00
2014 07 16 08 20 232  1.0 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.0   9.4 99.0 99.00
2014 07 16 08 30 238  1.0 99.0 99.00 99.00 99.00 999 9999.0  12.8  11.8   9.2 99.0 99.00
2014 07 16 08 40 241  1.2 99.0 99.00 99.00 99.00 999 9999.0  12.8  11.9   9.2 99.0 99.00
2014 07 16 08 50 236  1.3 99.0 99.00 99.00 99.00 999 9999.0  12.9  12.0   9.1 99.0 99.00
2014 07 16 09 00 237  1.3 99.0 99.00 99.00 99.00 999 9999.0  13.0  12.1   9.0 99.0 99.00
2014 07 16 09 10 219  0.6 99.0 99.00 99.00 99.00 999 9999.0  13.0  12.1   9.1 99.0 99.00
2014 07 16 09 20 236  0.9 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.0   9.2 99.0 99.00
2014 07 16 09 30 235  1.5 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.1   9.2 99.0 99.00
2014 07 16 09 40 232  1.3 99.0 99.00 99.00 99.00 999 9999.0  12.6  12.1   9.1 99.0 99.00
2014 07 16 09 50 235  1.5 99.0 99.00 99.00 99.00 999 9999.0  12.8  12.2   9.1 99.0 99.00
2014 07 16 10 00 248  1.7 99.0 99.00 99.00 99.00 999 9999.0  13.3  12.3   9.3 99.0 99.00
2014 07 16 10 10 228  1.0 99.0 99.00 99.00 99.00 999 9999.0  13.2  12.4   9.0 99.0 99.00
2014 07 16 10 20 228  0.6 99.0 99.00 99.00 99.00 999 9999.0  13.0  12.1   9.0 99.0 99.00
2014 07 16 10 30 232  1.2 99.0 99.00 99.00 99.00 999 9999.0  13.0  12.4   9.0 99.0 99.00
2014 07 16 10 40 231  1.5 99.0 99.00 99.00 99.00 999 9999.0  13.3  12.7   8.9 99.0 99.00
2014 07 16 10 50 228  1.5 99.0 99.00 99.00 99.00 999 9999.0  13.3  12.9   8.9 99.0 99.00
2014 07 16 11 00 226  1.0 99.0 99.00 99.00 99.00 999 9999.0  13.6  13.0   9.5 99.0 99.00
2014 07 16 11 10 199  0.8 99.0 99.00 99.00 99.00 999 9999.0  13.4  13.0  10.2 99.0 99.00
2014 07 16 11 20 227  1.0 99.0 99.00 99.00 99.00 999 9999.0  13.9  13.5   9.3 99.0 99.00
2014 07 16 11 30 229  1.3 99.0 99.00 99.00 99.00 999 9999.0  14.5  14.1   9.1 99.0 99.00
2014 07 16 11 40 238  1.9 99.0 99.00 99.00 99.00 999 9999.0  14.9  14.7   9.0 99.0 99.00
2014 07 16 11 50 247  1.3 99.0 99.00 99.00 99.00 999 9999.0  15.3  15.0   9.1 99.0 99.00
2014 07 16 12 00 169  1.2 99.0 99.00 99.00 99.00 999 9999.0  14.9  14.8  10.4 99.0 99.00
2014 07 16 12 10 173  0.8 99.0 99.00 99.00 99.00 999 9999.0  14.6  14.9  10.4 99.0 99.00
2014 07 16 12 20  33  0.4 99.0 99.00 99.00 99.00 999 9999.0  15.1  14.7  10.5 99.0 99.00
2014 07 16 12 30 129  0.4 99.0 99.00 99.00 99.00 999 9999.0  15.3  14.9  10.7 99.0 99.00
2014 07 16 12 40 170  0.7 99.0 99.00 99.00 99.00 999 9999.0  15.5  15.6  10.7 99.0 99.00
2014 07 16 12 50 158  1.1 99.0 99.00 99.00 99.00 999 9999.0  15.5  16.2  10.7 99.0 99.00
2014 07 16 13 00 148  0.9 99.0 99.00 99.00 99.00 999 9999.0  15.5  16.7  10.4 99.0 99.00
2014 07 16 13 10  90  0.6 99.0 99.00 99.00 99.00 999 9999.0  16.4  17.3  10.7 99.0 99.00
2014 07 16 13 20  55  1.0 99.0 99.00 99.00 99.00 999 9999.0  15.8  17.6  10.2 99.0 99.00
2014 07 16 13 30  26  0.8 99.0 99.00 99.00 99.00 999 9999.0  15.5  17.2  10.5 99.0 99.00
2014 07 16 13 40  81  1.0 99.0 99.00 99.00 99.00 999 9999.0  15.7  17.7  10.7 99.0 99.00
2014 07 16 13 50  80  1.0 99.0 99.00 99.00 99.00 999 9999.0  16.1  18.2  10.8 99.0 99.00
2014 07 16 14 00 124  0.9 99.0 99.00 99.00 99.00 999 9999.0  16.4  18.7  10.8 99.0 99.00
2014 07 16 14 10 196  0.6 99.0 99.00 99.00 99.00 999 9999.0  18.3  19.7  11.1 99.0 99.00
2014 07 16 14 20  92  0.7 99.0 99.00 99.00 99.00 999 9999.0  18.4  19.7  11.2 99.0 99.00
2014 07 16 14 30  93  0.9 99.0 99.00 99.00 99.00 999 9999.0  17.5  19.6  11.0 99.0 99.00
2014 07 16 14 40 108  0.7 99.0 99.00 99.00 99.00 999 9999.0  18.5  22.5  11.4 99.0 99.00
2014 07 16 14 50 132  0.6 99.0 99.00 99.00 99.00 999 9999.0  21.1  25.5  11.3 99.0 99.00
2014 07 16 15 00 316  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.2 999.0  11.3 99.0 99.00
2014 07 16 15 10 207  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.0 999.0  11.3 99.0 99.00
2014 07 16 15 20 265  0.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 07 16 15 30 181  0.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 07 16 15 40 350  0.6 99.0 99.00 99.00 99.00 999 9999.0  21.6 999.0  11.3 99.0 99.00
2014 07 16 15 50 213  0.8 99.0 99.00 99.00 99.00 999 9999.0  20.9 999.0  11.4 99.0 99.00
2014 07 16 16 00 164  0.6 99.0 99.00 99.00 99.00 999 9999.0  21.0 999.0  11.6 99.0 99.00
2014 07 16 16 10 202  0.8 99.0 99.00 99.00 99.00 999 9999.0  21.5 999.0  11.3 99.0 99.00
2014 07 16 16 20 229  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.0 999.0  10.7 99.0 99.00
2014 07 16 16 30 216  1.2 99.0 99.00 99.00 99.00 999 9999.0  21.2 999.0  11.1 99.0 99.00
2014 07 16 16 40 223  0.8 99.0 99.00 99.00 99.00 999 9999.0  22.3 999.0  10.2 99.0 99.00
2014 07 16 16 50 210  0.6 99.0 99.00 99.00 99.00 999 9999.0  23.6 999.0   9.6 99.0 99.00
2014 07 16 17 00  54  0.5 99.0 99.00 99.00 99.00 999 9999.0  21.7  21.7  10.5 99.0 99.00
2014 07 16 17 10  73  0.5 99.0 99.00 99.00 99.00 999 9999.0  19.0  20.0  11.1 99.0 99.00
2014 07 16 17 20 102  0.5 99.0 99.00 99.00 99.00 999 9999.0  19.7  20.1  10.6 99.0 99.00
2014 07 16 17 30 137  0.4 99.0 99.00 99.00 99.00 999 9999.0  20.0  21.1  10.1 99.0 99.00
2014 07 16 17 40 131  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.1  22.3  10.1 99.0 99.00
2014 07 16 17 50 166  0.4 99.0 99.00 99.00 99.00 999 9999.0  21.7  21.9   9.8 99.0 99.00
2014 07 16 18 00 163  0.4 99.0 99.00 99.00 99.00 999 9999.0  20.9  22.1  10.1 99.0 99.00
2014 07 16 18 10 157  2.5 99.0 99.00 99.00 99.00 999 9999.0  18.7 999.0   9.8 99.0 99.00
2014 07 16 18 20 175  1.8 99.0 99.00 99.00 99.00 999 9999.0  15.1 999.0  10.2 99.0 99.00
2014 07 16 18 30 248  1.9 99.0 99.00 99.00 99.00 999 9999.0  15.2 999.0  10.0 99.0 99.00
2014 07 16 18 40 159  2.7 99.0 99.00 99.00 99.00 999 9999.0  16.5 999.0   9.9 99.0 99.00
2014 07 16 18 50 166  1.4 99.0 99.00 99.00 99.00 999 9999.0  14.9 999.0  10.4 99.0 99.00
2014 07 16 19 00 158  2.8 99.0 99.00 99.00 99.00 999 9999.0  14.8 999.0   9.9 99.0 99.00
2014 07 16 19 10 152  2.3 99.0 99.00 99.00 99.00 999 9999.0  14.8 999.0  10.0 99.0 99.00
2014 07 16 19 20 179  1.7 99.0 99.00 99.00 99.00 999 9999.0  14.6 999.0  10.1 99.0 99.00
2014 07 16 19 30 181  0.5 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  10.2 99.0 99.00
2014 07 16 19 40 166  1.4 99.0 99.00 99.00 99.00 999 9999.0  15.2 999.0  10.3 99.0 99.00
2014 07 16 19 50 179  1.7 99.0 99.00 99.00 99.00 999 9999.0  14.7 999.0  10.5 99.0 99.00
2014 07 16 20 00 214  1.7 99.0 99.00 99.00 99.00 999 9999.0  14.7 999.0  10.6 99.0 99.00
2014 07 16 20 10 227  1.1 99.0 99.00 99.00 99.00 999 9999.0  15.2 999.0  10.4 99.0 99.00
2014 07 16 20 20 185  1.1 99.0 99.00 99.00 99.00 999 9999.0  15.1 999.0  10.9 99.0 99.00
2014 07 16 20 30 200  1.4 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  11.0 99.0 99.00
2014 07 16 20 40 158  3.4 99.0 99.00 99.00 99.00 999 9999.0  15.9 999.0  10.2 99.0 99.00
2014 07 16 20 50 156  2.8 99.0 99.00 99.00 99.00 999 9999.0  15.7 999.0  10.4 99.0 99.00
2014 07 16 21 00 214  1.5 99.0 99.00 99.00 99.00 999 9999.0  15.3 999.0  11.0 99.0 99.00
2014 07 16 21 10 187  1.5 99.0 99.00 99.00 99.00 999 9999.0  15.8 999.0  10.7 99.0 99.00
2014 07 16 21 20 218  1.3 99.0 99.00 99.00 99.00 999 9999.0  16.3 999.0  10.8 99.0 99.00
2014 07 16 21 30 231  1.0 99.0 99.00 99.00 99.00 999 9999.0  16.7 999.0  10.4 99.0 99.00
2014 07 16 21 40 239  0.9 99.0 99.00 99.00 99.00 999 9999.0  16.6 999.0  11.0 99.0 99.00
2014 07 16 21 50 217  1.8 99.0 99.00 99.00 99.00 999 9999.0  17.0 999.0   9.9 99.0 99.00
2014 07 16 22 00 235  1.1 99.0 99.00 99.00 99.00 999 9999.0  17.6 999.0  10.0 99.0 99.00
2014 07 16 22 10 231  2.8 99.0 99.00 99.00 99.00 999 9999.0  17.3 999.0  10.3 99.0 99.00
2014 07 16 22 20 213  3.3 99.0 99.00 99.00 99.00 999 9999.0  18.6 999.0   9.6 99.0 99.00
2014 07 16 22 30 225  2.9 99.0 99.00 99.00 99.00 999 9999.0  17.7 999.0  10.2 99.0 99.00
2014 07 16 22 40 222  3.1 99.0 99.00 99.00 99.00 999 9999.0  19.0 999.0   9.4 99.0 99.00
2014 07 16 22 50 233  3.0 99.0 99.00 99.00 99.00 999 9999.0  19.5 999.0   9.3 99.0 99.00
2014 07 16 23 00 232  3.0 99.0 99.00 99.00 99.00 999 9999.0  19.3 999.0   9.6 99.0 99.00
2014 07 16 23 10 212  3.1 99.0 99.00 99.00 99.00 999 9999.0  18.5 999.0  10.4 99.0 99.00
2014 07 16 23 20 216  3.1 99.0 99.00 99.00 99.00 999 9999.0  17.4 999.0  10.7 99.0 99.00
2014 07 16 23 30 234  2.8 99.0 99.00 99.00 99.00 999 9999.0  18.5 999.0   9.9 99.0 99.00
2014 07 16 23 40 247  2.8 99.0 99.00 99.00 99.00 999 9999.0  18.8 999.0   9.6 99.0 99.00
2014 07 16 23 50 231  2.8 99.0 99.00 99.00 99.00 999 9999.0  18.4 999.0   9.8 99.0 99.00
2014 07 17 00 00 244  2.2 99.0 99.00 99.00 99.00 999 9999.0  18.5 999.0   9.9 99.0 99.00
2014 07 17 00 10 231  2.6 99.0 99.00 99.00 99.00 999 9999.0  19.2 999.0   9.6 99.0 99.00
2014 07 17 00 20 230  2.3 99.0 99.00 99.00 99.00 999 9999.0  19.4 999.0   9.5 99.0 99.00
2014 07 17 00 30 224  2.3 99.0 99.00 99.00 99.00 999 9999.0  19.3 999.0   9.3 99.0 99.00
2014 07 17 00 40 227  2.0 99.0 99.00 99.00 99.00 999 9999.0  19.1 999.0   9.6 99.0 99.00
2014 07 17 00 50 230  1.5 99.0 99.00 99.00 99.00 999 9999.0  17.3 999.0  10.2 99.0 99.00
2014 07 17 01 00 228  1.9 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0   9.1 99.0 99.00
2014 07 17 01 10 244  1.7 99.0 99.00 99.00 99.00 999 9999.0  17.3 999.0   9.8 99.0 99.00
2014 07 17 01 20 272  1.7 99.0 99.00 99.00 99.00 999 9999.0  16.2 999.0  11.3 99.0 99.00
2014 07 17 01 30 289  0.8 99.0 99.00 99.00 99.00 999 9999.0  15.6 999.0  12.7 99.0 99.00
2014 07 17 01 40 234  0.5 99.0 99.00 99.00 99.00 999 9999.0  15.5 999.0  12.5 99.0 99.00
2014 07 17 01 50 219  0.5 99.0 99.00 99.00 99.00 999 9999.0  15.4 999.0  12.4 99.0 99.00
2014 07 17 02 00 224  0.7 99.0 99.00 99.00 99.00 999 9999.0  15.7 999.0  12.4 99.0 99.00
2014 07 17 02 10 240  0.9 99.0 99.00 99.00 99.00 999 9999.0  15.3 999.0  12.2 99.0 99.00
2014 07 17 02 20 233  0.8 99.0 99.00 99.00 99.00 999 9999.0  15.1 999.0  11.9 99.0 99.00
2014 07 17 02 30 244  1.0 99.0 99.00 99.00 99.00 999 9999.0  15.2 999.0  12.3 99.0 99.00
2014 07 17 02 40 235  0.8 99.0 99.00 99.00 99.00 999 9999.0  15.2 999.0  12.0 99.0 99.00
2014 07 17 02 50 257  0.9 99.0 99.00 99.00 99.00 999 9999.0  14.4 999.0  12.1 99.0 99.00
2014 07 17 03 00 207  1.2 99.0 99.00 99.00 99.00 999 9999.0  14.2 999.0  11.8 99.0 99.00
2014 07 17 03 10 224  1.5 99.0 99.00 99.00 99.00 999 9999.0  14.3 999.0  11.4 99.0 99.00
2014 07 17 03 20 219  2.1 99.0 99.00 99.00 99.00 999 9999.0  15.1 999.0  11.4 99.0 99.00
2014 07 17 03 30 276  1.9 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  11.2 99.0 99.00
2014 07 17 03 40 288  1.3 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  11.3 99.0 99.00
2014 07 17 03 50 301  1.0 99.0 99.00 99.00 99.00 999 9999.0  14.9 999.0  11.3 99.0 99.00
2014 07 17 04 00 288  1.2 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  11.1 99.0 99.00
2014 07 17 04 10 246  1.4 99.0 99.00 99.00 99.00 999 9999.0  15.4 999.0  10.9 99.0 99.00
2014 07 17 04 20 228  2.2 99.0 99.00 99.00 99.00 999 9999.0  15.9 999.0  10.6 99.0 99.00
2014 07 17 04 30 234  2.0 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  10.7 99.0 99.00
2014 07 17 04 40 255  2.3 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  11.0 99.0 99.00
2014 07 17 04 50 241  2.6 99.0 99.00 99.00 99.00 999 9999.0  14.5 999.0  11.2 99.0 99.00
2014 07 17 05 00 244  2.7 99.0 99.00 99.00 99.00 999 9999.0  14.1 999.0  10.9 99.0 99.00
2014 07 17 05 10 228  3.1 99.0 99.00 99.00 99.00 999 9999.0  14.4 999.0  10.8 99.0 99.00
2014 07 17 05 20 227  3.8 99.0 99.00 99.00 99.00 999 9999.0  15.7 999.0  10.4 99.0 99.00
2014 07 17 05 30 232  2.9 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0  10.4 99.0 99.00
2014 07 17 05 40 275  1.6 99.0 99.00 99.00 99.00 999 9999.0  13.8 999.0  10.2 99.0 99.00
2014 07 17 05 50 296  1.2 99.0 99.00 99.00 99.00 999 9999.0  13.9 999.0  10.3 99.0 99.00
2014 07 17 06 00 303  1.2 99.0 99.00 99.00 99.00 999 9999.0  14.3 999.0  10.2 99.0 99.00
2014 07 17 06 10  19  0.9 99.0 99.00 99.00 99.00 999 9999.0  13.9 999.0  10.1 99.0 99.00
2014 07 17 06 20  36  0.7 99.0 99.00 99.00 99.00 999 9999.0  13.6 999.0  10.2 99.0 99.00
2014 07 17 06 30   1  0.7 99.0 99.00 99.00 99.00 999 9999.0  13.9 999.0  10.3 99.0 99.00
2014 07 17 06 40 354  0.7 99.0 99.00 99.00 99.00 999 9999.0  13.8 999.0  10.2 99.0 99.00
2014 07 17 06 50  91  0.6 99.0 99.00 99.00 99.00 999 9999.0  13.2 999.0  10.1 99.0 99.00
2014 07 17 07 00 334  0.4 99.0 99.00 99.00 99.00 999 9999.0  13.6 999.0  10.2 99.0 99.00
2014 07 17 07 10 290  0.5 99.0 99.00 99.00 99.00 999 9999.0  13.2 999.0  10.1 99.0 99.00
2014 07 17 07 20 319  0.7 99.0 99.00 99.00 99.00 999 9999.0  13.0 999.0  10.4 99.0 99.00
2014 07 17 07 30 353  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.8 999.0  10.4 99.0 99.00
2014 07 17 07 40 321  0.6 99.0 99.00 99.00 99.00 999 9999.0  12.8 999.0  10.4 99.0 99.00
2014 07 17 07 50 248  0.8 99.0 99.00 99.00 99.00 999 9999.0  13.0 999.0  10.5 99.0 99.00
2014 07 17 08 00 279  0.9 99.0 99.00 99.00 99.00 999 9999.0  12.8 999.0  10.5 99.0 99.00
2014 07 17 08 10 259  0.5 99.0 99.00 99.00 99.00 999 9999.0  12.7 999.0  10.4 99.0 99.00
2014 07 17 08 20 219  0.4 99.0 99.00 99.00 99.00 999 9999.0  12.7 999.0  10.4 99.0 99.00
2014 07 17 08 30 228  0.5 99.0 99.00 99.00 99.00 999 9999.0  12.9 999.0  10.4 99.0 99.00
2014 07 17 08 40 257  0.8 99.0 99.00 99.00 99.00 999 9999.0  12.6 999.0  10.4 99.0 99.00
2014 07 17 08 50 268  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.4 999.0  10.6 99.0 99.00
2014 07 17 09 00 332  0.5 99.0 99.00 99.00 99.00 999 9999.0  12.3 999.0  10.6 99.0 99.00
2014 07 17 09 10 318  0.5 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0  10.7 99.0 99.00
2014 07 17 09 20 255  1.0 99.0 99.00 99.00 99.00 999 9999.0  12.4 999.0  10.9 99.0 99.00
2014 07 17 09 30 264  1.4 99.0 99.00 99.00 99.00 999 9999.0  12.5 999.0  10.7 99.0 99.00
2014 07 17 09 40 288  1.3 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0  10.7 99.0 99.00
2014 07 17 09 50 293  1.0 99.0 99.00 99.00 99.00 999 9999.0  11.9 999.0  10.7 99.0 99.00
2014 07 17 10 00 316  1.0 99.0 99.00 99.00 99.00 999 9999.0  11.9 999.0  10.6 99.0 99.00
2014 07 17 10 10 309  1.1 99.0 99.00 99.00 99.00 999 9999.0  11.9 999.0  10.5 99.0 99.00
2014 07 17 10 20 286  1.1 99.0 99.00 99.00 99.00 999 9999.0  12.2 999.0  10.6 99.0 99.00
2014 07 17 10 30 286  1.0 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0  10.5 99.0 99.00
2014 07 17 10 40 266  0.8 99.0 99.00 99.00 99.00 999 9999.0  12.5 999.0  10.7 99.0 99.00
2014 07 17 10 50 264  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.4 999.0  10.6 99.0 99.00
2014 07 17 11 00 282  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.7 999.0  10.6 99.0 99.00
2014 07 17 11 10 276  0.7 99.0 99.00 99.00 99.00 999 9999.0  12.5 999.0  10.6 99.0 99.00
2014 07 17 11 20 238  0.9 99.0 99.00 99.00 99.00 999 9999.0  12.6 999.0  10.7 99.0 99.00
2014 07 17 11 30 244  1.2 99.0 99.00 99.00 99.00 999 9999.0  12.7 999.0  10.7 99.0 99.00
