#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 07 01 10 50 183  5.2  6.1 99.00 99.00 99.00 999 1013.6  16.8  14.5  16.6 99.0 99.00
2019 07 01 11 00 205  4.7  5.4 99.00 99.00 99.00 999 1013.9  16.5  14.5  16.2 99.0 99.00
2019 07 01 11 10 242  4.3  4.9 99.00 99.00 99.00 999 1014.1  16.8  14.5  16.6 99.0 99.00
2019 07 01 11 20 230  4.5  5.0 99.00 99.00 99.00 999 1014.3  17.6  14.5  17.2 99.0 99.00
2019 07 01 11 30 257  3.6  4.0 99.00 99.00 99.00 999 1014.4  17.4  14.5  16.9 99.0 99.00
2019 07 01 11 40 218  3.0  3.3 99.00 99.00 99.00 999 1014.2  17.4  14.6  17.1 99.0 99.00
2019 07 01 11 50 224  2.7  3.2 99.00 99.00 99.00 999 1014.1  18.8  14.6  18.3 99.0 99.00
2019 07 01 12 00 184  2.6  2.9 99.00 99.00 99.00 999 1014.1  16.6  14.6  16.0 99.0 99.00
2019 07 01 12 10 200  2.6  2.8 99.00 99.00 99.00 999 1014.1  16.3  14.6  16.0 99.0 99.00
2019 07 01 12 20 194  2.4  2.7 99.00 99.00 99.00 999 1014.1  16.3  14.6  16.0 99.0 99.00
2019 07 01 12 30 191  3.0  3.2 99.00 99.00 99.00 999 1014.1  15.9  14.6  15.6 99.0 99.00
2019 07 01 12 40 199  4.4  4.9 99.00 99.00 99.00 999 1014.3  15.8  14.6  15.7 99.0 99.00
2019 07 01 12 50 210  4.1  4.6 99.00 99.00 99.00 999 1014.2  16.8  14.6  16.5 99.0 99.00
2019 07 01 13 00 217  4.1  5.1 99.00 99.00 99.00 999 1014.3  17.5  14.5  16.4 99.0 99.00
2019 07 01 13 10 209  4.3  5.2 99.00 99.00 99.00 999 1014.4  17.4  14.5  15.8 99.0 99.00
2019 07 01 13 20 207  4.3  5.0 99.00 99.00 99.00 999 1014.5  18.8  14.5  14.5 99.0 99.00
2019 07 01 13 30 211  3.7  4.1 99.00 99.00 99.00 999 1014.4  18.7  14.5  14.2 99.0 99.00
2019 07 01 13 40 227  2.8  3.7 99.00 99.00 99.00 999 1014.3  18.1  14.5  14.7 99.0 99.00
2019 07 01 13 50 230  2.0  2.3 99.00 99.00 99.00 999 1014.4  17.2  14.4  15.0 99.0 99.00
2019 07 01 14 00 225  2.1  2.5 99.00 99.00 99.00 999 1014.4  17.5  14.4  15.9 99.0 99.00
2019 07 01 14 10 214  2.6  3.0 99.00 99.00 99.00 999 1014.2  17.7  14.4  15.9 99.0 99.00
2019 07 01 14 20 216  2.0  2.3 99.00 99.00 99.00 999 1014.1  17.2  14.4  15.7 99.0 99.00
2019 07 01 14 30 241  1.2  1.7 99.00 99.00 99.00 999 1014.1  16.9  14.4  15.8 99.0 99.00
2019 07 01 14 40 196  1.4  1.9 99.00 99.00 99.00 999 1013.9  17.2  14.5  16.0 99.0 99.00
2019 07 01 14 50 196  1.2  1.7 99.00 99.00 99.00 999 1013.8  17.2  14.5  16.1 99.0 99.00
2019 07 01 15 00 212  1.1  1.5 99.00 99.00 99.00 999 1013.7  17.8  14.5  16.9 99.0 99.00
2019 07 01 15 10 249  1.1  1.3 99.00 99.00 99.00 999 1013.7  17.5  14.6  16.6 99.0 99.00
2019 07 01 15 20 275  1.1  1.5 99.00 99.00 99.00 999 1013.7  17.1  14.6  16.3 99.0 99.00
2019 07 01 15 30 276  0.7  0.9 99.00 99.00 99.00 999 1013.6  17.1  14.6  16.5 99.0 99.00
2019 07 01 15 40 217  0.9  1.1 99.00 99.00 99.00 999 1013.6  17.1  14.6  16.4 99.0 99.00
2019 07 01 15 50 186  1.3  1.7 99.00 99.00 99.00 999 1013.7  17.0  14.7  16.4 99.0 99.00
2019 07 01 16 00 172  2.0  2.3 99.00 99.00 99.00 999 1013.7  16.6  14.8  16.2 99.0 99.00
2019 07 01 16 10 221  2.3  2.6 99.00 99.00 99.00 999 1013.8  16.1  14.9  16.0 99.0 99.00
2019 07 01 16 20 237  2.8  3.2 99.00 99.00 99.00 999 1014.0  16.4  14.9  16.3 99.0 99.00
2019 07 01 16 30 230  3.5  3.9 99.00 99.00 99.00 999 1014.0  16.8  14.9  16.7 99.0 99.00
2019 07 01 16 40 216  3.5  3.8 99.00 99.00 99.00 999 1014.0  17.1  14.8  17.0 99.0 99.00
2019 07 01 16 50 224  3.2  3.3 99.00 99.00 99.00 999 1013.8  16.8  14.8  16.6 99.0 99.00
2019 07 01 17 00 235  2.8  3.2 99.00 99.00 99.00 999 1013.8  16.6  14.8  16.3 99.0 99.00
2019 07 01 17 10 244  2.8  3.0 99.00 99.00 99.00 999 1013.8  16.9  14.8  16.6 99.0 99.00
2019 07 01 17 20 245  2.9  3.0 99.00 99.00 99.00 999 1013.7  17.1  14.9  16.7 99.0 99.00
2019 07 01 17 30 222  2.7  2.9 99.00 99.00 99.00 999 1013.7  17.1  14.8  16.6 99.0 99.00
2019 07 01 17 40 208  2.8  3.0 99.00 99.00 99.00 999 1013.6  17.0  14.9  16.5 99.0 99.00
2019 07 01 17 50 223  2.5  2.9 99.00 99.00 99.00 999 1013.4  16.9  15.0  16.3 99.0 99.00
2019 07 01 18 00 227  2.0  2.1 99.00 99.00 99.00 999 1013.2  16.9  15.1  16.2 99.0 99.00
2019 07 01 18 10 253  2.0  2.1 99.00 99.00 99.00 999 1013.2  16.9  15.2  16.2 99.0 99.00
2019 07 01 18 20 246  2.4  2.5 99.00 99.00 99.00 999 1013.2  17.6  15.4  16.8 99.0 99.00
2019 07 01 18 30 221  2.4  2.7 99.00 99.00 99.00 999 1013.3  18.5  15.5  17.4 99.0 99.00
2019 07 01 18 40 211  2.9  3.3 99.00 99.00 99.00 999 1013.3  18.7  15.8  17.5 99.0 99.00
2019 07 01 18 50 194  2.7  2.8 99.00 99.00 99.00 999 1013.1  18.6  15.9  17.2 99.0 99.00
2019 07 01 19 00 179  2.8  3.0 99.00 99.00 99.00 999 1013.0  18.2  16.1  17.0 99.0 99.00
2019 07 01 19 10 195  3.5  3.8 99.00 99.00 99.00 999 1013.1  18.4  16.0  16.7 99.0 99.00
2019 07 01 19 20 228  3.1  3.5 99.00 99.00 99.00 999 1013.0  18.6  16.0  16.7 99.0 99.00
2019 07 01 19 30 234  2.6  2.8 99.00 99.00 99.00 999 1013.0  18.7  15.8  16.7 99.0 99.00
2019 07 01 19 40 257  2.9  3.7 99.00 99.00 99.00 999 1013.0  18.9  16.1  16.7 99.0 99.00
2019 07 01 19 50 213  4.4  4.7 99.00 99.00 99.00 999 1013.0  20.3  16.1  15.4 99.0 99.00
2019 07 01 20 00 219  3.5  4.0 99.00 99.00 99.00 999 1013.1  19.3  15.9  15.3 99.0 99.00
2019 07 01 20 10 215  2.7  3.3 99.00 99.00 99.00 999 1012.9  18.9  16.0  14.9 99.0 99.00
2019 07 01 20 20 204  3.2  3.6 99.00 99.00 99.00 999 1012.9  19.5  16.1  14.8 99.0 99.00
2019 07 01 20 30 204  3.0  3.6 99.00 99.00 99.00 999 1012.9  19.9  16.2  15.4 99.0 99.00
2019 07 01 20 40 224  2.4  2.7 99.00 99.00 99.00 999 1012.6  19.5  16.3  16.0 99.0 99.00
2019 07 01 20 50 225  2.3  3.0 99.00 99.00 99.00 999 1012.5  20.0  16.5  15.8 99.0 99.00
2019 07 01 21 00 225  2.2  2.3 99.00 99.00 99.00 999 1012.4  19.5  16.6  15.9 99.0 99.00
2019 07 01 21 10 205  3.6  5.0 99.00 99.00 99.00 999 1012.4  19.7  16.8  15.8 99.0 99.00
2019 07 01 21 20 193  4.9  5.3 99.00 99.00 99.00 999 1012.4  19.6  16.5  16.1 99.0 99.00
2019 07 01 21 30 200  5.4  5.8 99.00 99.00 99.00 999 1012.5  19.4  16.2  16.6 99.0 99.00
2019 07 01 21 40 221  3.9  5.0 99.00 99.00 99.00 999 1012.4  18.9  16.0  16.6 99.0 99.00
2019 07 01 21 50 203  5.4  5.8 99.00 99.00 99.00 999 1012.3  19.8  16.0  16.4 99.0 99.00
2019 07 01 22 00 197  4.7  5.0 99.00 99.00 99.00 999 1012.2  19.3  16.0  16.3 99.0 99.00
2019 07 01 22 10 191  4.3  4.6 99.00 99.00 99.00 999 1012.1  19.0  15.8  16.4 99.0 99.00
2019 07 01 22 20 191  4.1  4.7 99.00 99.00 99.00 999 1012.0  18.6  15.7  16.3 99.0 99.00
2019 07 01 22 30 189  3.8  4.0 99.00 99.00 99.00 999 1012.1  18.4  15.7  16.1 99.0 99.00
2019 07 01 22 40 194  3.9  4.3 99.00 99.00 99.00 999 1012.2  18.1  15.7  16.1 99.0 99.00
2019 07 01 22 50 192  3.6  4.1 99.00 99.00 99.00 999 1012.2  18.4  15.7  16.4 99.0 99.00
2019 07 01 23 00 226  3.1  3.7 99.00 99.00 99.00 999 1012.2  18.6  15.8  16.6 99.0 99.00
2019 07 01 23 10 208  4.2  4.9 99.00 99.00 99.00 999 1012.1  19.5  15.9  16.7 99.0 99.00
2019 07 01 23 20 207  4.8  5.1 99.00 99.00 99.00 999 1012.1  19.8  16.0  16.6 99.0 99.00
2019 07 01 23 30 199  4.0  4.3 99.00 99.00 99.00 999 1011.9  19.6  16.0  16.6 99.0 99.00
2019 07 01 23 40 219  4.2  4.5 99.00 99.00 99.00 999 1011.8  19.4  15.8  16.7 99.0 99.00
2019 07 01 23 50 203  4.1  4.9 99.00 99.00 99.00 999 1011.7  19.8  15.9  16.9 99.0 99.00
2019 07 02 00 00 284  3.2  3.6 99.00 99.00 99.00 999 1011.6  18.6  15.9  16.6 99.0 99.00
2019 07 02 00 10 225  3.3  3.5 99.00 99.00 99.00 999 1011.7  18.9  16.0  16.7 99.0 99.00
2019 07 02 00 20 232  3.0  3.3 99.00 99.00 99.00 999 1011.7  19.1  16.0  16.9 99.0 99.00
2019 07 02 00 30 254  3.1  3.6 99.00 99.00 99.00 999 1011.8  19.4  16.1  17.2 99.0 99.00
2019 07 02 00 40 247  4.0  4.5 99.00 99.00 99.00 999 1011.8  20.5  16.3  17.4 99.0 99.00
2019 07 02 00 50 248  3.3  3.6 99.00 99.00 99.00 999 1011.8  19.6  16.3  17.2 99.0 99.00
2019 07 02 01 00 254  3.4  3.7 99.00 99.00 99.00 999 1011.9  19.9  16.2  17.3 99.0 99.00
2019 07 02 01 10 231  3.3  3.6 99.00 99.00 99.00 999 1011.7  19.5  16.1  17.2 99.0 99.00
2019 07 02 01 20 259  3.3  3.6 99.00 99.00 99.00 999 1011.6  19.3  16.0  17.2 99.0 99.00
2019 07 02 01 30 261  3.9  4.0 99.00 99.00 99.00 999 1011.7  19.7  15.9  17.4 99.0 99.00
2019 07 02 01 40 250  3.4  3.6 99.00 99.00 99.00 999 1011.7  20.0  15.8  17.5 99.0 99.00
2019 07 02 01 50 256  3.2  3.3 99.00 99.00 99.00 999 1011.6  19.6  15.8  17.6 99.0 99.00
2019 07 02 02 00 233  3.5  3.6 99.00 99.00 99.00 999 1011.4  20.3  15.8  18.1 99.0 99.00
2019 07 02 02 10 225  2.8  3.5 99.00 99.00 99.00 999 1011.4  20.0  15.7  17.9 99.0 99.00
2019 07 02 02 20 210  2.8  3.2 99.00 99.00 99.00 999 1011.4  19.2  15.7  17.7 99.0 99.00
2019 07 02 02 30 224  3.3  3.6 99.00 99.00 99.00 999 1011.5  19.5  15.7  17.9 99.0 99.00
2019 07 02 02 40 230  3.4  3.5 99.00 99.00 99.00 999 1011.6  19.4  15.7  17.8 99.0 99.00
2019 07 02 02 50 218  3.9  4.0 99.00 99.00 99.00 999 1011.8  19.2  15.6  17.8 99.0 99.00
2019 07 02 03 00 223  3.5  3.9 99.00 99.00 99.00 999 1011.9  19.0  15.6  17.7 99.0 99.00
2019 07 02 03 10 223  2.7  3.0 99.00 99.00 99.00 999 1011.8  18.1  15.6  17.2 99.0 99.00
2019 07 02 03 20 219  2.2  2.3 99.00 99.00 99.00 999 1011.7  17.9  15.6  17.1 99.0 99.00
2019 07 02 03 30 236  2.1  2.6 99.00 99.00 99.00 999 1011.6  18.2  15.6  17.5 99.0 99.00
2019 07 02 03 40 279  2.6  2.9 99.00 99.00 99.00 999 1011.7  18.5  15.6  17.6 99.0 99.00
2019 07 02 03 50 262  1.3  2.1 99.00 99.00 99.00 999 1011.6  17.5  15.5  17.3 99.0 99.00
2019 07 02 04 00 217  0.9  1.1 99.00 99.00 99.00 999 1011.7  17.7  15.4  17.6 99.0 99.00
2019 07 02 04 10 220  1.0  1.5 99.00 99.00 99.00 999 1011.7  17.9  15.3  17.7 99.0 99.00
2019 07 02 04 20 228  1.9  2.4 99.00 99.00 99.00 999 1011.7  17.2  15.2  16.8 99.0 99.00
2019 07 02 04 30 245  2.0  2.2 99.00 99.00 99.00 999 1011.7  17.0  15.1  16.7 99.0 99.00
2019 07 02 04 40 250  1.5  1.8 99.00 99.00 99.00 999 1011.7  17.1  14.9  16.8 99.0 99.00
2019 07 02 04 50 276  1.3  1.4 99.00 99.00 99.00 999 1011.7  17.9  14.9  17.6 99.0 99.00
2019 07 02 05 00 313  0.6  0.8 99.00 99.00 99.00 999 1011.5  17.8  14.8  17.2 99.0 99.00
2019 07 02 05 10  25  0.5  0.7 99.00 99.00 99.00 999 1011.4  17.4  14.8  17.3 99.0 99.00
2019 07 02 05 20 268  0.5  0.6 99.00 99.00 99.00 999 1011.5  17.5  14.7  17.4 99.0 99.00
2019 07 02 05 30 312  0.7  1.0 99.00 99.00 99.00 999 1011.5  17.3  14.7  17.2 99.0 99.00
2019 07 02 05 40   2  0.6  0.9 99.00 99.00 99.00 999 1011.4  17.0  14.8  16.9 99.0 99.00
2019 07 02 05 50 258  0.7  1.1 99.00 99.00 99.00 999 1011.5  17.2  14.7  17.1 99.0 99.00
2019 07 02 06 00 243  1.1  1.4 99.00 99.00 99.00 999 1011.4  17.3  14.7  17.2 99.0 99.00
2019 07 02 06 10 252  1.0  1.2 99.00 99.00 99.00 999 1011.5  17.5  14.7  17.4 99.0 99.00
2019 07 02 06 20 231  1.0  1.8 99.00 99.00 99.00 999 1011.3  17.5  14.6  17.4 99.0 99.00
2019 07 02 06 30 254  1.4  1.5 99.00 99.00 99.00 999 1011.3  17.1  14.6  17.0 99.0 99.00
2019 07 02 06 40 348  1.3  2.1 99.00 99.00 99.00 999 1011.5  16.2  14.5  16.1 99.0 99.00
2019 07 02 06 50 359  1.0  1.2 99.00 99.00 99.00 999 1011.5  15.4  14.5  15.3 99.0 99.00
2019 07 02 07 00  47  0.4  0.5 99.00 99.00 99.00 999 1011.5  15.4  14.4  15.3 99.0 99.00
2019 07 02 07 10  23  0.8  1.1 99.00 99.00 99.00 999 1011.5  15.9  14.2  15.8 99.0 99.00
2019 07 02 07 20  29  0.6  1.0 99.00 99.00 99.00 999 1011.6  16.3  14.1  16.2 99.0 99.00
2019 07 02 07 30 352  0.4  0.6 99.00 99.00 99.00 999 1011.6  16.6  14.3  16.5 99.0 99.00
2019 07 02 07 40 222  0.4  0.5 99.00 99.00 99.00 999 1011.5  16.8  14.4  16.7 99.0 99.00
2019 07 02 07 50 316  0.5  0.8 99.00 99.00 99.00 999 1011.3  16.7  14.3  16.6 99.0 99.00
2019 07 02 08 00  86  0.7  1.5 99.00 99.00 99.00 999 1011.4  16.2  14.1  16.1 99.0 99.00
2019 07 02 08 10  66  1.3  1.4 99.00 99.00 99.00 999 1011.4  15.7  14.0  15.6 99.0 99.00
2019 07 02 08 20 115  1.2  1.3 99.00 99.00 99.00 999 1011.3  16.2  13.9  16.1 99.0 99.00
2019 07 02 08 30 135  1.0  1.1 99.00 99.00 99.00 999 1011.1  16.8  14.1  16.7 99.0 99.00
2019 07 02 08 40 156  0.7  0.9 99.00 99.00 99.00 999 1010.9  17.0  14.2  16.9 99.0 99.00
2019 07 02 08 50 121  0.9  1.3 99.00 99.00 99.00 999 1010.8  16.4  13.8  16.1 99.0 99.00
2019 07 02 09 00 134  1.1  1.3 99.00 99.00 99.00 999 1010.7  16.6  13.7  16.3 99.0 99.00
2019 07 02 09 10 156  0.7  1.0 99.00 99.00 99.00 999 1010.6  16.4  13.3  16.1 99.0 99.00
2019 07 02 09 20 309  0.8  1.4 99.00 99.00 99.00 999 1010.7  15.7  13.2  15.4 99.0 99.00
2019 07 02 09 30 344  1.3  1.8 99.00 99.00 99.00 999 1010.8  15.5  13.1  15.4 99.0 99.00
2019 07 02 09 40 356  1.0  1.5 99.00 99.00 99.00 999 1010.9  15.3  12.9  15.2 99.0 99.00
2019 07 02 09 50 122  1.2  2.1 99.00 99.00 99.00 999 1010.8  15.6  12.9  15.5 99.0 99.00
2019 07 02 10 00 161  2.0  2.4 99.00 99.00 99.00 999 1010.9  15.5  12.9  15.4 99.0 99.00
2019 07 02 10 10 184  2.1  2.3 99.00 99.00 99.00 999 1010.9  15.3  12.9  15.2 99.0 99.00
2019 07 02 10 20 240  2.0  2.3 99.00 99.00 99.00 999 1010.9  15.0  12.8  14.9 99.0 99.00
2019 07 02 10 30 263  2.3  2.5 99.00 99.00 99.00 999 1011.0  14.9  13.1  14.8 99.0 99.00
2019 07 02 10 40 262  2.2  2.4 99.00 99.00 99.00 999 1011.0  15.3  13.0  15.2 99.0 99.00
2019 07 02 10 50 242  1.4  1.6 99.00 99.00 99.00 999 1010.9  15.1  12.9  15.0 99.0 99.00
2019 07 02 11 00 273  0.7  1.2 99.00 99.00 99.00 999 1011.0  14.8  12.9  14.7 99.0 99.00
2019 07 02 11 10 257  0.6  1.0 99.00 99.00 99.00 999 1011.0  15.0  12.9  14.9 99.0 99.00
2019 07 02 11 20 227  0.8  1.0 99.00 99.00 99.00 999 1011.0  15.5  13.0  15.4 99.0 99.00
2019 07 02 11 30 231  0.6  0.8 99.00 99.00 99.00 999 1011.0  15.4  13.0  15.3 99.0 99.00
2019 07 02 11 40 157  0.4  0.5 99.00 99.00 99.00 999 1011.0  15.4  13.0  15.3 99.0 99.00
2019 07 02 11 50 161  1.1  2.0 99.00 99.00 99.00 999 1010.9  15.1  13.0  15.0 99.0 99.00
2019 07 02 12 00 188  1.7  2.0 99.00 99.00 99.00 999 1011.0  14.9  12.8  14.8 99.0 99.00
2019 07 02 12 10 209  1.5  1.8 99.00 99.00 99.00 999 1011.0  15.1  12.8  15.0 99.0 99.00
2019 07 02 12 20 229  1.6  1.7 99.00 99.00 99.00 999 1011.0  15.0  12.9  14.9 99.0 99.00
2019 07 02 12 30 247  1.6  1.9 99.00 99.00 99.00 999 1010.9  15.0  12.9  14.9 99.0 99.00
2019 07 02 12 40 268  1.1  1.3 99.00 99.00 99.00 999 1011.0  14.8  13.1  14.7 99.0 99.00
2019 07 02 12 50 224  1.2  1.4 99.00 99.00 99.00 999 1010.9  14.9  13.3  14.8 99.0 99.00
2019 07 02 13 00 215  1.6  1.8 99.00 99.00 99.00 999 1010.9  15.1  13.3  15.0 99.0 99.00
2019 07 02 13 10 189  1.7  1.8 99.00 99.00 99.00 999 1010.9  15.0  13.4  14.9 99.0 99.00
2019 07 02 13 20 195  1.5  1.7 99.00 99.00 99.00 999 1011.0  14.7  13.3  14.6 99.0 99.00
2019 07 02 13 30 277  1.3  1.6 99.00 99.00 99.00 999 1011.1  14.6  13.5  14.5 99.0 99.00
2019 07 02 13 40 240  1.0  1.2 99.00 99.00 99.00 999 1011.0  15.2  13.7  15.2 99.0 99.00
2019 07 02 13 50 213  0.8  1.0 99.00 99.00 99.00 999 1011.0  15.3  13.7  15.2 99.0 99.00
2019 07 02 14 00 241  0.7  1.1 99.00 99.00 99.00 999 1011.1  15.1  13.6  14.9 99.0 99.00
