Timestamp,Source,Speed,Course,Latitude,Longitude
"2024-05-25 09:28:18",Terr-AIS,9.6,76,47.31285,-89.98667
"2024-05-25 09:26:09",Terr-AIS,9.6,76,47.31147,-89.99485
"2024-05-25 09:24:09",Terr-AIS,9.6,76,47.31018,-90.00249
"2024-05-25 09:22:07",Terr-AIS,9.6,76,47.30889,-90.01022
"2024-05-25 09:19:07",Terr-AIS,9.6,77,47.30697,-90.02176
"2024-05-25 09:16:46",Terr-AIS,9.6,77,47.30559,-90.03073
"2024-05-25 09:14:35",Terr-AIS,9.6,76,47.30428,-90.03909
"2024-05-25 09:12:26",Terr-AIS,9.6,77,47.30298,-90.04736
"2024-05-25 09:10:26",Terr-AIS,9.6,77,47.3018,-90.05505
"2024-05-25 09:08:26",Terr-AIS,9.6,76,47.30061,-90.06274
"2024-05-25 09:06:26",Terr-AIS,9.6,76,47.29936,-90.07041
"2024-05-25 09:04:26",Terr-AIS,9.6,76,47.29813,-90.0781
"2024-05-25 09:02:16",Terr-AIS,9.6,77,47.29681,-90.08642
"2024-05-25 09:00:15",Terr-AIS,9.6,76,47.29558,-90.09416
"2024-05-25 08:58:10",Terr-AIS,9.7,75,47.29421,-90.10234
"2024-05-25 08:55:49",Terr-AIS,9.7,75,47.29259,-90.11134
"2024-05-25 08:53:35",Terr-AIS,9.6,75,47.29111,-90.1197
"2024-05-25 08:51:26",Terr-AIS,9.6,75,47.28965,-90.12799
"2024-05-25 08:49:08",Terr-AIS,9.7,75,47.28811,-90.13681
"2024-05-25 08:46:09",Terr-AIS,9.7,76,47.28613,-90.14836
"2024-05-25 08:44:09",Terr-AIS,9.7,75,47.28481,-90.15614
"2024-05-25 08:41:58",Terr-AIS,9.7,75,47.28338,-90.1646
"2024-05-25 08:39:58",Terr-AIS,9.7,75,47.28203,-90.17233
"2024-05-25 08:37:58",Terr-AIS,9.7,75,47.28069,-90.18005
"2024-05-25 08:35:35",Terr-AIS,9.7,75,47.2791,-90.18906
"2024-05-25 08:32:50",Terr-AIS,9.7,75,47.27721,-90.19985
"2024-05-25 08:30:48",Terr-AIS,9.7,76,47.27587,-90.20759
"2024-05-25 08:28:36",Terr-AIS,9.7,75,47.27445,-90.21603
"2024-05-25 08:26:30",Terr-AIS,9.7,75,47.27299,-90.22435
"2024-05-25 08:24:10",Terr-AIS,9.7,75,47.27141,-90.23336
"2024-05-25 08:21:46",Terr-AIS,9.8,75,47.2698,-90.24252
"2024-05-25 08:19:46",Terr-AIS,9.8,75,47.26845,-90.25026
"2024-05-25 08:16:47",Terr-AIS,9.7,76,47.26649,-90.26189
"2024-05-25 08:14:47",Terr-AIS,9.7,75,47.26519,-90.26958
"2024-05-25 08:12:46",Terr-AIS,9.7,75,47.26385,-90.2773
"2024-05-25 08:10:46",Terr-AIS,9.7,76,47.26252,-90.28503
"2024-05-25 08:08:46",Terr-AIS,9.8,76,47.2612,-90.29284
"2024-05-25 08:06:46",Terr-AIS,9.8,76,47.25986,-90.30061
"2024-05-25 08:04:46",Terr-AIS,9.8,76,47.25858,-90.30839
"2024-05-25 08:02:46",Terr-AIS,9.7,75,47.25727,-90.31615
"2024-05-25 08:00:46",Terr-AIS,9.7,76,47.25593,-90.32388
"2024-05-25 07:58:46",Terr-AIS,9.7,76,47.25463,-90.33161
"2024-05-25 07:56:46",Terr-AIS,9.7,76,47.25336,-90.33928
"2024-05-25 07:54:46",Terr-AIS,9.7,75,47.25202,-90.34701
"2024-05-25 07:52:46",Terr-AIS,9.7,75,47.25066,-90.35469
"2024-05-25 07:49:46",Terr-AIS,9.7,75,47.24861,-90.36623
"2024-05-25 07:47:46",Terr-AIS,9.7,75,47.24725,-90.37402
"2024-05-25 07:45:46",Terr-AIS,9.7,75,47.24589,-90.38175
"2024-05-25 07:43:46",Terr-AIS,9.7,75,47.24451,-90.3895
"2024-05-25 07:41:46",Terr-AIS,9.7,75,47.24315,-90.39722
"2024-05-25 07:39:46",Terr-AIS,9.7,75,47.2418,-90.40493
"2024-05-25 07:37:46",Terr-AIS,9.7,75,47.24043,-90.41267
"2024-05-25 07:35:46",Terr-AIS,9.7,76,47.23909,-90.42041
"2024-05-25 07:33:46",Terr-AIS,9.7,75,47.2378,-90.42807
"2024-05-25 07:31:46",Terr-AIS,9.7,74,47.23643,-90.43578
"2024-05-25 07:29:46",Terr-AIS,9.7,74,47.235,-90.4435
"2024-05-25 07:27:46",Terr-AIS,9.7,75,47.23363,-90.4512
"2024-05-25 07:25:46",Terr-AIS,9.7,77,47.23236,-90.45892
"2024-05-25 07:23:46",Terr-AIS,9.7,77,47.2312,-90.46668
"2024-05-25 07:21:46",Terr-AIS,9.7,77,47.23004,-90.47439
"2024-05-25 07:19:46",Terr-AIS,9.7,77,47.2289,-90.48213
"2024-05-25 07:17:46",Terr-AIS,9.6,76,47.22772,-90.48984
"2024-05-25 07:15:46",Terr-AIS,9.6,77,47.22652,-90.49753
"2024-05-25 07:13:46",Terr-AIS,9.6,76,47.2253,-90.50528
"2024-05-25 07:11:46",Terr-AIS,9.6,77,47.22409,-90.51297
"2024-05-25 07:09:46",Terr-AIS,9.6,77,47.22289,-90.52066
"2024-05-25 07:07:46",Terr-AIS,9.6,77,47.22171,-90.52835
"2024-05-25 07:05:37",Terr-AIS,9.6,77,47.22046,-90.53657
"2024-05-25 07:03:37",Terr-AIS,9.6,76,47.21922,-90.54425
"2024-05-25 07:01:37",Terr-AIS,9.6,76,47.21799,-90.55194
"2024-05-25 06:59:07",Terr-AIS,9.6,76,47.21644,-90.56162
"2024-05-25 06:57:06",Terr-AIS,9.6,76,47.21522,-90.56931
"2024-05-25 06:55:06",Terr-AIS,9.6,76,47.21399,-90.577
"2024-05-25 06:53:06",Terr-AIS,9.6,76,47.21275,-90.58466
"2024-05-25 06:51:06",Terr-AIS,9.7,76,47.21149,-90.59234
"2024-05-25 06:49:06",Terr-AIS,9.6,76,47.21023,-90.60008
"2024-05-25 06:47:06",Terr-AIS,9.6,76,47.20899,-90.60777
"2024-05-25 06:45:06",Terr-AIS,9.6,76,47.20773,-90.61543
"2024-05-25 06:42:50",Terr-AIS,9.6,75,47.20623,-90.62424
"2024-05-25 06:40:38",Terr-AIS,9.6,75,47.20479,-90.63264
"2024-05-25 06:38:35",Terr-AIS,9.6,75,47.20345,-90.64026
"2024-05-25 06:36:26",Terr-AIS,9.6,75,47.20201,-90.64851
"2024-05-25 06:34:26",Terr-AIS,9.6,75,47.20069,-90.65613
"2024-05-25 06:32:26",Terr-AIS,9.6,76,47.1994,-90.66377
"2024-05-25 06:30:26",Terr-AIS,9.6,76,47.19816,-90.67142
"2024-05-25 06:28:26",Terr-AIS,9.6,76,47.19693,-90.67908
"2024-05-25 06:26:26",Terr-AIS,9.6,76,47.1957,-90.68668
"2024-05-25 06:23:46",Terr-AIS,9.6,76,47.19405,-90.69696
"2024-05-25 06:20:46",Terr-AIS,9.6,76,47.19219,-90.70843
"2024-05-25 06:18:46",Terr-AIS,9.6,76,47.19095,-90.71599
"2024-05-25 06:16:46",Terr-AIS,9.5,75,47.18965,-90.72357
"2024-05-25 06:14:46",Terr-AIS,9.5,73,47.18821,-90.73108
"2024-05-25 06:11:47",Terr-AIS,9.4,69,47.18583,-90.74221
"2024-05-25 06:09:46",Terr-AIS,9.6,62,47.18363,-90.74929
"2024-05-25 06:07:46",Terr-AIS,9.6,62,47.18118,-90.7562
"2024-05-25 06:05:46",Terr-AIS,9.6,62,47.17873,-90.76314
"2024-05-25 06:03:06",Terr-AIS,9.6,62,47.17546,-90.77242
"2024-05-25 06:00:46",Terr-AIS,9.6,62,47.17252,-90.78059
"2024-05-25 05:58:46",Terr-AIS,9.6,61,47.17003,-90.78755
"2024-05-25 05:55:50",Terr-AIS,9.6,61,47.16624,-90.79784
"2024-05-25 05:52:58",Terr-AIS,9.6,61,47.1626,-90.80768
"2024-05-25 05:50:05",Terr-AIS,9.7,59,47.15882,-90.81742
"2024-05-25 05:48:05",Terr-AIS,9.6,59,47.15609,-90.82421
"2024-05-25 05:46:05",Terr-AIS,9.6,59,47.15333,-90.83097
"2024-05-25 05:32:11",Terr-AIS,9.5,60,47.13478,-90.87835
"2024-05-25 05:29:36",Terr-AIS,9.5,59,47.13151,-90.88673
"2024-05-25 05:27:06",Terr-AIS,9.5,60,47.12815,-90.8952
"2024-05-25 05:24:57",Terr-AIS,9.5,60,47.12532,-90.90247
"2024-05-25 05:20:16",Terr-AIS,9.5,60,47.11927,-90.91824
"2024-05-25 05:17:38",Terr-AIS,9.5,60,47.11575,-90.92727
"2024-05-25 05:14:46",Terr-AIS,9.4,61,47.11207,-90.93678
"2024-05-25 05:11:46",Terr-AIS,9.4,61,47.10823,-90.94678
"2024-05-25 05:09:39",Terr-AIS,9.4,60,47.10547,-90.95408
"2024-05-25 05:07:37",Terr-AIS,9.4,60,47.10291,-90.96078
"2024-05-25 05:04:39",Terr-AIS,9.4,60,47.09902,-90.97086
"2024-05-25 05:02:39",Terr-AIS,9.4,61,47.09644,-90.97755
"2024-05-25 05:00:17",Terr-AIS,9.5,61,47.09346,-90.98542
"2024-05-25 04:58:17",Terr-AIS,9.4,62,47.09097,-90.99218
"2024-05-25 04:56:17",Terr-AIS,9.4,61,47.08845,-90.99893
"2024-05-25 04:54:07",Terr-AIS,9.5,61,47.08567,-91.00622
"2024-05-25 04:52:07",Terr-AIS,9.4,61,47.08313,-91.01296
"2024-05-25 04:50:07",Terr-AIS,9.4,61,47.08061,-91.01973
"2024-05-25 04:48:07",Terr-AIS,9.4,61,47.0781,-91.02649
"2024-05-25 04:46:07",Terr-AIS,9.4,61,47.07559,-91.03323
"2024-05-25 04:44:06",Terr-AIS,9.4,61,47.07308,-91.03996
"2024-05-25 04:42:06",Terr-AIS,9.4,61,47.07054,-91.04665
"2024-05-25 04:40:06",Terr-AIS,9.3,61,47.06801,-91.05335
"2024-05-25 04:38:06",Terr-AIS,9.3,61,47.06551,-91.06002
"2024-05-25 04:36:06",Terr-AIS,9.4,61,47.06301,-91.06673
"2024-05-25 04:34:06",Terr-AIS,9.4,61,47.06053,-91.07344
"2024-05-25 04:32:06",Terr-AIS,9.3,61,47.05803,-91.08017
"2024-05-25 04:30:06",Terr-AIS,9.3,61,47.05553,-91.08683
"2024-05-25 04:28:06",Terr-AIS,9.3,61,47.05301,-91.09348
"2024-05-25 04:26:06",Terr-AIS,9.3,61,47.05053,-91.10017
"2024-05-25 04:24:06",Terr-AIS,9.3,60,47.04805,-91.1068
"2024-05-25 04:22:06",Terr-AIS,9.3,61,47.04553,-91.11344
"2024-05-25 04:20:06",Terr-AIS,9.3,62,47.04304,-91.12012
"2024-05-25 04:17:57",Terr-AIS,9.3,61,47.0404,-91.12741
"2024-05-25 04:15:57",Terr-AIS,9.3,60,47.03793,-91.13408
"2024-05-25 04:13:55",Terr-AIS,9.3,61,47.03543,-91.14077
"2024-05-25 04:11:55",Terr-AIS,9.2,62,47.03299,-91.14742
"2024-05-25 04:09:55",Terr-AIS,9.2,62,47.0306,-91.15404
"2024-05-25 04:07:55",Terr-AIS,9.1,61,47.02823,-91.16063
"2024-05-25 04:05:55",Terr-AIS,8.9,62,47.02587,-91.1671
"2024-05-25 04:03:36",Terr-AIS,8.8,61,47.02318,-91.17448
"2024-05-25 04:01:36",Terr-AIS,8.5,62,47.02089,-91.18073
"2024-05-25 03:58:56",Terr-AIS,7.8,62,47.01804,-91.18865
"2024-05-25 03:56:56",Terr-AIS,6.9,63,47.01617,-91.19405
"2024-05-25 03:54:56",Terr-AIS,5.8,63,47.01455,-91.19875
"2024-05-25 03:52:46",Terr-AIS,5.4,62,47.01311,-91.20304
"2024-05-25 03:50:46",Terr-AIS,6.1,60,47.01164,-91.20716
"2024-05-25 03:48:46",Terr-AIS,7.2,56,47.00974,-91.21163
"2024-05-25 03:46:46",Terr-AIS,9.7,60,47.00735,-91.21739
"2024-05-25 03:44:45",Terr-AIS,11.8,61,47.00447,-91.2252
"2024-05-25 03:42:45",Terr-AIS,12.7,60,47.00115,-91.23405
"2024-05-25 03:40:36",Terr-AIS,12.5,60,46.99743,-91.24374
"2024-05-25 03:38:36",Terr-AIS,12.3,60,46.99405,-91.25254
"2024-05-25 03:36:36",Terr-AIS,12.2,60,46.9907,-91.26124
"2024-05-25 03:34:36",Terr-AIS,12.2,61,46.98743,-91.26997
"2024-05-25 03:32:36",Terr-AIS,12.3,60,46.98416,-91.27861
"2024-05-25 03:30:36",Terr-AIS,12.2,60,46.98085,-91.2873
"2024-05-25 03:28:36",Terr-AIS,12.2,61,46.9776,-91.296
"2024-05-25 03:26:36",Terr-AIS,12.2,60,46.9743,-91.30468
"2024-05-25 03:24:36",Terr-AIS,12.1,60,46.97098,-91.31329
"2024-05-25 03:22:36",Terr-AIS,12.1,61,46.96773,-91.32193
"2024-05-25 03:20:36",Terr-AIS,12.1,60,46.96446,-91.33057
"2024-05-25 03:18:36",Terr-AIS,12.2,60,46.96117,-91.3392
"2024-05-25 03:16:36",Terr-AIS,12.2,61,46.95787,-91.34785
"2024-05-25 03:14:36",Terr-AIS,12.2,61,46.95462,-91.35667
"2024-05-25 03:12:36",Terr-AIS,12.2,61,46.95135,-91.36536
"2024-05-25 03:10:36",Terr-AIS,12.0,61,46.9481,-91.37397
"2024-05-25 03:08:36",Terr-AIS,12.1,61,46.94487,-91.38257
"2024-05-25 03:05:37",Terr-AIS,11.9,61,46.94006,-91.39532
"2024-05-25 03:03:37",Terr-AIS,11.7,61,46.9369,-91.40375
"2024-05-25 03:01:35",Terr-AIS,11.6,61,46.93382,-91.41203
"2024-05-25 02:59:35",Terr-AIS,11.5,61,46.93073,-91.42025
"2024-05-25 02:57:35",Terr-AIS,11.4,61,46.92764,-91.42843
"2024-05-25 02:55:35",Terr-AIS,11.5,60,46.92457,-91.4366
"2024-05-25 02:53:35",Terr-AIS,11.4,60,46.92146,-91.44475
"2024-05-25 02:51:35",Terr-AIS,11.5,60,46.91837,-91.45287
"2024-05-25 02:48:36",Terr-AIS,11.4,62,46.91383,-91.4651
"2024-05-25 02:46:27",Terr-AIS,11.3,60,46.91062,-91.47385
"2024-05-25 02:44:26",Terr-AIS,11.3,61,46.90759,-91.48191
"2024-05-25 02:42:06",Terr-AIS,11.4,61,46.90406,-91.49137
"2024-05-25 02:40:06",Terr-AIS,11.2,61,46.9011,-91.49944
"2024-05-25 02:38:06",Terr-AIS,11.1,61,46.89814,-91.50736
"2024-05-25 02:36:06",Terr-AIS,10.9,60,46.89522,-91.51514
"2024-05-25 02:34:06",Terr-AIS,10.9,60,46.89226,-91.52287
"2024-05-25 02:31:56",Terr-AIS,10.8,60,46.88909,-91.53123
"2024-05-25 02:29:56",Terr-AIS,10.7,61,46.88619,-91.53887
"2024-05-25 02:27:45",Terr-AIS,10.8,60,46.88303,-91.54724
"2024-05-25 02:24:19",Terr-AIS,10.8,61,46.87809,-91.56057
"2024-05-25 02:21:35",Terr-AIS,10.7,61,46.87424,-91.57084
"2024-05-25 02:19:25",Terr-AIS,10.7,61,46.87117,-91.5791
"2024-05-25 02:17:25",Terr-AIS,10.8,61,46.86838,-91.58672
"2024-05-25 02:14:57",Terr-AIS,10.7,61,46.86485,-91.59621
"2024-05-25 02:12:55",Terr-AIS,10.6,61,46.86197,-91.60394
"2024-05-25 02:10:46",Terr-AIS,10.7,61,46.85901,-91.61205
"2024-05-25 02:08:46",Terr-AIS,10.6,61,46.85618,-91.61962
"2024-05-25 02:06:46",Terr-AIS,10.6,61,46.85337,-91.62722
"2024-05-25 02:04:46",Terr-AIS,10.5,61,46.85057,-91.63476
"2024-05-25 02:02:35",Terr-AIS,10.6,61,46.84748,-91.64297
"2024-05-25 02:00:26",Terr-AIS,10.7,60,46.84445,-91.65112
"2024-05-25 01:58:26",Terr-AIS,10.5,61,46.84167,-91.65858
"2024-05-25 01:56:26",Terr-AIS,10.6,61,46.83881,-91.66613
"2024-05-25 01:54:26",Terr-AIS,10.6,61,46.83599,-91.67368
"2024-05-25 01:51:46",Terr-AIS,10.6,61,46.83223,-91.68374
"2024-05-25 01:49:25",Terr-AIS,10.6,60,46.82895,-91.6926
"2024-05-25 01:46:57",Terr-AIS,10.4,61,46.82544,-91.70189
"2024-05-25 01:44:25",Terr-AIS,10.6,60,46.82191,-91.71124
"2024-05-25 01:41:35",Terr-AIS,10.5,61,46.81796,-91.72187
"2024-05-25 01:39:15",Terr-AIS,10.4,60,46.81472,-91.7306
"2024-05-25 01:36:36",Terr-AIS,10.4,60,46.81095,-91.74032
"2024-05-25 01:34:26",Terr-AIS,10.2,60,46.80794,-91.74823
"2024-05-25 01:32:26",Terr-AIS,10.4,61,46.80519,-91.75548
"2024-05-25 01:30:06",Terr-AIS,10.5,61,46.80192,-91.76421
"2024-05-25 01:27:56",Terr-AIS,10.6,61,46.79887,-91.77227
"2024-05-25 01:25:25",Terr-AIS,10.5,60,46.79533,-91.78167
"2024-05-25 01:23:15",Terr-AIS,10.3,60,46.79234,-91.78965
"2024-05-25 01:21:06",Terr-AIS,10.2,61,46.78937,-91.7975
"2024-05-25 01:19:05",Terr-AIS,10.0,61,46.78665,-91.80476
"2024-05-25 01:16:15",Terr-AIS,9.7,61,46.7829,-91.81478
"2024-05-25 01:14:15",Terr-AIS,9.7,61,46.78039,-91.82162
"2024-05-25 01:12:15",Terr-AIS,9.2,61,46.77787,-91.82845
"2024-05-25 01:10:06",Terr-AIS,9.3,61,46.77526,-91.83551
"2024-05-25 01:08:06",Terr-AIS,9.1,62,46.77281,-91.84207
"2024-05-25 01:06:00",Terr-AIS,9.1,62,46.77027,-91.84911
"2024-05-25 01:03:46",Terr-AIS,8.8,61,46.7677,-91.85604
"2024-05-25 01:01:46",Terr-AIS,8.9,62,46.76537,-91.86242
"2024-05-25 00:59:35",Terr-AIS,8.6,62,46.76288,-91.86918
"2024-05-25 00:57:26",Terr-AIS,8.8,61,46.76041,-91.87589
"2024-05-25 00:55:26",Terr-AIS,8.8,62,46.75811,-91.8821
"2024-05-25 00:53:26",Terr-AIS,8.7,61,46.75581,-91.88833
"2024-05-25 00:51:16",Terr-AIS,8.4,61,46.75333,-91.89494
"2024-05-25 00:49:15",Terr-AIS,8.6,61,46.75108,-91.9011
"2024-05-25 00:47:15",Terr-AIS,8.7,61,46.74878,-91.90725
"2024-05-25 00:45:15",Terr-AIS,8.7,62,46.7465,-91.91344
"2024-05-25 00:43:11",Terr-AIS,8.8,61,46.74402,-91.92024
"2024-05-25 00:40:36",Terr-AIS,8.7,61,46.74115,-91.92805
"2024-05-25 00:38:36",Terr-AIS,8.6,61,46.73888,-91.93423
"2024-05-25 00:36:26",Terr-AIS,8.6,62,46.73641,-91.94096
"2024-05-25 00:34:26",Terr-AIS,8.8,62,46.73412,-91.94718
"2024-05-25 00:32:26",Terr-AIS,8.9,62,46.73178,-91.95349
"2024-05-25 00:30:25",Terr-AIS,9.0,61,46.72939,-91.95998
"2024-05-25 00:28:16",Terr-AIS,9.0,61,46.72686,-91.96677
"2024-05-25 00:26:16",Terr-AIS,9.0,61,46.72447,-91.97314
"2024-05-25 00:24:05",Terr-AIS,9.1,60,46.72186,-91.98011
"2024-05-25 00:21:06",Terr-AIS,9.1,60,46.71819,-91.98971
"2024-05-25 00:19:06",Terr-AIS,9.2,58,46.71565,-91.99613
"2024-05-25 00:16:07",Terr-AIS,9.4,53,46.71151,-92.00561
"2024-05-25 00:14:07",Terr-AIS,8.4,56,46.70864,-92.01183
"2024-05-25 00:12:05",Terr-AIS,5.8,55,46.70641,-92.01678
"2024-05-25 00:10:05",Terr-AIS,2.7,59,46.70513,-92.0199
"2024-05-25 00:08:00",Terr-AIS,1.9,329,46.70443,-92.02058
"2024-05-25 00:05:56",Terr-AIS,3.1,335,46.70311,-92.01929
"2024-05-25 00:02:56",Terr-AIS,2.2,359,46.70093,-92.01846
"2024-05-25 00:00:56",Terr-AIS,1.4,1,46.69989,-92.01852
"2024-05-24 23:58:56",Terr-AIS,1.9,0,46.69917,-92.01857
"2024-05-24 23:56:56",Terr-AIS,1.7,1,46.69806,-92.01862
"2024-05-24 23:54:56",Terr-AIS,0.5,1,46.69734,-92.01859
"2024-05-24 23:42:57",Terr-AIS,0.0,185,46.69732,-92.01855
"2024-05-24 23:21:55",Terr-AIS,0.0,185,46.69734,-92.01851
"2024-05-24 23:00:56",Terr-AIS,0.0,185,46.69733,-92.01862
"2024-05-24 22:39:56",Terr-AIS,0.0,185,46.69729,-92.01853
"2024-05-24 22:18:46",Terr-AIS,0.0,185,46.69729,-92.01854
"2024-05-24 21:57:36",Terr-AIS,0.0,185,46.69731,-92.01854
"2024-05-24 21:36:16",Terr-AIS,0.0,185,46.69732,-92.01852
"2024-05-24 21:14:45",Terr-AIS,0.0,185,46.69731,-92.01853
"2024-05-24 20:53:46",Terr-AIS,0.0,185,46.69727,-92.01853
"2024-05-24 20:32:46",Terr-AIS,0.0,185,46.69736,-92.01856
"2024-05-24 20:11:45",Terr-AIS,0.0,185,46.69737,-92.01855
"2024-05-24 19:50:46",Terr-AIS,0.0,185,46.69736,-92.01856
"2024-05-24 19:29:35",Terr-AIS,0.0,185,46.6974,-92.01852
"2024-05-24 19:07:26",Terr-AIS,0.0,185,46.69735,-92.01851
"2024-05-24 18:46:25",Terr-AIS,0.0,185,46.69737,-92.01849
"2024-05-24 18:25:17",Terr-AIS,0.0,185,46.69735,-92.01852
"2024-05-24 18:04:16",Terr-AIS,0.0,185,46.69736,-92.01854
"2024-05-24 17:43:16",Terr-AIS,0.0,185,46.69735,-92.01852
"2024-05-24 17:22:05",Terr-AIS,0.0,185,46.69736,-92.01853
"2024-05-24 17:01:06",Terr-AIS,0.0,185,46.69739,-92.0185
"2024-05-24 16:39:57",Terr-AIS,0.0,185,46.69736,-92.01851
"2024-05-24 16:18:56",Terr-AIS,0.0,185,46.69737,-92.01852
"2024-05-24 15:57:56",Terr-AIS,0.0,185,46.69732,-92.01852
"2024-05-24 15:36:57",Terr-AIS,0.0,185,46.69736,-92.01852
"2024-05-24 15:15:47",Terr-AIS,0.0,185,46.69737,-92.01852
"2024-05-24 14:54:47",Terr-AIS,0.0,185,46.69736,-92.01852
"2024-05-24 14:33:45",Terr-AIS,0.0,185,46.69736,-92.01857
"2024-05-24 14:12:46",Terr-AIS,0.0,185,46.69734,-92.01853
"2024-05-24 13:50:35",Terr-AIS,0.0,185,46.69739,-92.0185
"2024-05-24 13:28:56",Terr-AIS,0.0,185,46.69736,-92.01857
"2024-05-24 13:07:25",Terr-AIS,0.0,185,46.69736,-92.01849
"2024-05-24 12:46:16",Terr-AIS,0.0,185,46.69734,-92.01855
"2024-05-24 12:24:46",Terr-AIS,0.0,185,46.69737,-92.01855
"2024-05-24 12:03:27",Terr-AIS,0.0,185,46.69741,-92.01854
"2024-05-24 11:42:06",Terr-AIS,0.0,185,46.69742,-92.01852
"2024-05-24 11:21:05",Terr-AIS,0.0,185,46.69742,-92.01856
"2024-05-24 10:59:57",Terr-AIS,0.0,185,46.69733,-92.01853
"2024-05-24 10:38:26",Terr-AIS,0.0,185,46.69741,-92.01858
"2024-05-24 10:17:27",Terr-AIS,0.0,185,46.69738,-92.01852
"2024-05-24 09:56:15",Terr-AIS,0.0,185,46.69737,-92.01849
"2024-05-24 09:34:47",Terr-AIS,0.0,185,46.69736,-92.01852
"2024-05-24 09:13:08",Terr-AIS,0.0,185,46.69736,-92.01852
"2024-05-24 08:51:36",Terr-AIS,0.3,175,46.69757,-92.01854
"2024-05-24 08:49:36",Terr-AIS,1.2,180,46.69808,-92.01852
"2024-05-24 08:47:35",Terr-AIS,0.8,180,46.69861,-92.01852
"2024-05-24 08:45:35",Terr-AIS,1.4,178,46.69926,-92.01854
"2024-05-24 08:43:25",Terr-AIS,1.7,166,46.70036,-92.01876
"2024-05-24 08:40:26",Terr-AIS,2.5,163,46.70222,-92.01929
"2024-05-24 08:38:26",Terr-AIS,2.4,157,46.70358,-92.01992
"2024-05-24 08:36:26",Terr-AIS,2.5,139,46.70474,-92.02089
"2024-05-24 08:33:27",Terr-AIS,2.4,120,46.70617,-92.02329
"2024-05-24 08:31:27",Terr-AIS,2.5,118,46.70684,-92.025
"2024-05-24 08:29:27",Terr-AIS,2.9,117,46.70753,-92.02691
"2024-05-24 08:27:27",Terr-AIS,3.2,117,46.70833,-92.02919
"2024-05-24 08:25:26",Terr-AIS,2.9,119,46.70915,-92.03142
"2024-05-24 08:22:55",Terr-AIS,2.0,119,46.71008,-92.03381
"2024-05-24 08:20:55",Terr-AIS,1.6,101,46.71048,-92.03506
"2024-05-24 08:18:46",Terr-AIS,2.2,62,46.71021,-92.03651
"2024-05-24 08:16:42",Terr-AIS,2.7,61,46.70955,-92.03876
"2024-05-24 08:14:36",Terr-AIS,2.5,48,46.70871,-92.0404
"2024-05-24 08:11:27",Terr-AIS,0.6,45,46.70772,-92.04211
"2024-05-24 07:56:02",Terr-AIS,0.0,0,46.70768,-92.04214
"2024-05-24 07:35:31",Terr-AIS,0.0,0,46.70769,-92.04214
"2024-05-24 07:13:26",Terr-AIS,0.0,0,46.70768,-92.04214
"2024-05-24 06:50:17",Terr-AIS,0.0,0,46.70768,-92.04214
"2024-05-24 06:26:16",Terr-AIS,0.0,0,46.70769,-92.04214
"2024-05-24 06:02:57",Terr-AIS,0.0,0,46.70768,-92.04216
"2024-05-24 05:40:55",Terr-AIS,0.0,0,46.70767,-92.04216
"2024-05-24 05:18:06",Terr-AIS,0.0,0,46.70765,-92.04217
"2024-05-24 04:55:57",Terr-AIS,0.0,0,46.70767,-92.04214
"2024-05-24 04:35:16",Terr-AIS,0.0,0,46.70768,-92.04216
"2024-05-24 04:10:37",Terr-AIS,0.0,0,46.70768,-92.04215
"2024-05-24 03:49:46",Terr-AIS,0.0,0,46.70767,-92.04214
"2024-05-24 03:27:06",Terr-AIS,0.0,0,46.70766,-92.04214
"2024-05-24 03:02:56",Terr-AIS,0.0,0,46.70764,-92.04215
"2024-05-24 02:39:46",Terr-AIS,0.0,0,46.70766,-92.04216
"2024-05-24 02:19:46",Terr-AIS,0.0,0,46.70767,-92.04216
"2024-05-24 01:59:46",Terr-AIS,0.0,0,46.70768,-92.04218
"2024-05-24 01:36:46",Terr-AIS,0.0,0,46.70765,-92.04215
"2024-05-24 01:14:47",Terr-AIS,0.0,0,46.70764,-92.04215
"2024-05-24 00:52:25",Terr-AIS,0.0,0,46.70766,-92.04214
"2024-05-24 00:32:25",Terr-AIS,0.0,0,46.70765,-92.04214
"2024-05-24 00:09:25",Terr-AIS,0.0,0,46.70767,-92.04214
