#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 05 10 21 40 225  2.8  3.8 99.00 99.00 99.00 999 9999.0  12.0   3.1   3.9 99.0 99.00
2017 05 10 21 50 263  2.7  3.7 99.00 99.00 99.00 999 9999.0  15.9   3.1   4.6 99.0 99.00
2017 05 10 22 00 278  4.2  5.0 99.00 99.00 99.00 999 9999.0  17.1   3.1   4.9 99.0 99.00
2017 05 10 22 10 294  4.7  5.4 99.00 99.00 99.00 999 9999.0  18.0   3.1   4.9 99.0 99.00
2017 05 10 22 20 304  4.7  5.5 99.00 99.00 99.00 999 9999.0  17.8   3.1   4.9 99.0 99.00
2017 05 10 22 30 301  5.4  6.7 99.00 99.00 99.00 999 9999.0  18.3   3.1   5.1 99.0 99.00
2017 05 10 22 40 291  3.9  4.9 99.00 99.00 99.00 999 9999.0  17.7   3.1   4.7 99.0 99.00
2017 05 10 22 50 288  4.8  5.5 99.00 99.00 99.00 999 9999.0  18.5   3.0   4.9 99.0 99.00
2017 05 10 23 00 281  5.7  6.9 99.00 99.00 99.00 999 9999.0  18.3   3.0   4.8 99.0 99.00
2017 05 10 23 10 290  5.4  6.3 99.00 99.00 99.00 999 9999.0  17.8   3.1   4.8 99.0 99.00
2017 05 10 23 20 286  6.2  7.0 99.00 99.00 99.00 999 9999.0  18.1   3.0   4.8 99.0 99.00
2017 05 10 23 30 306  5.3  5.9 99.00 99.00 99.00 999 9999.0  17.0   3.0   4.5 99.0 99.00
2017 05 10 23 40 313  5.4  6.3 99.00 99.00 99.00 999 9999.0  17.6   3.0   4.4 99.0 99.00
2017 05 10 23 50 323  6.1  6.8 99.00 99.00 99.00 999 9999.0  17.6   3.1   4.1 99.0 99.00
2017 05 11 00 00 318  6.0  8.3 99.00 99.00 99.00 999 9999.0  17.9   3.1   3.7 99.0 99.00
2017 05 11 00 10 305  6.6  7.3 99.00 99.00 99.00 999 9999.0  17.5   3.1   3.3 99.0 99.00
2017 05 11 00 20 320  5.5  6.3 99.00 99.00 99.00 999 9999.0  16.4   3.1   3.1 99.0 99.00
2017 05 11 00 30 329  6.3  7.8 99.00 99.00 99.00 999 9999.0  17.0   3.1   2.8 99.0 99.00
2017 05 11 00 40 325  8.0  9.4 99.00 99.00 99.00 999 9999.0  17.3   3.1   2.2 99.0 99.00
2017 05 11 00 50 320  6.9  7.5 99.00 99.00 99.00 999 9999.0  16.5   3.1   2.0 99.0 99.00
2017 05 11 01 00 328  6.1  7.0 99.00 99.00 99.00 999 9999.0  16.2   3.0   2.1 99.0 99.00
2017 05 11 01 10 326  5.3  6.5 99.00 99.00 99.00 999 9999.0  15.9   3.0   2.1 99.0 99.00
2017 05 11 01 20 328  4.6  5.3 99.00 99.00 99.00 999 9999.0  15.4   3.0   2.1 99.0 99.00
2017 05 11 01 30 337  5.3  5.9 99.00 99.00 99.00 999 9999.0  15.6   3.1   2.1 99.0 99.00
2017 05 11 01 40 336  8.7 11.0 99.00 99.00 99.00 999 9999.0  15.2   3.1   2.3 99.0 99.00
2017 05 11 01 50 344  6.4  8.3 99.00 99.00 99.00 999 9999.0  14.4   3.1   2.6 99.0 99.00
2017 05 11 02 00 354  6.6  7.9 99.00 99.00 99.00 999 9999.0  14.3   3.1   2.8 99.0 99.00
2017 05 11 02 10   2  6.1  7.2 99.00 99.00 99.00 999 9999.0  14.1   3.1   2.8 99.0 99.00
2017 05 11 02 20  15  4.8  5.7 99.00 99.00 99.00 999 9999.0  13.3   3.1   3.0 99.0 99.00
2017 05 11 02 30   7  4.1  5.2 99.00 99.00 99.00 999 9999.0  13.3   3.1   2.9 99.0 99.00
2017 05 11 02 40   9  7.1  8.1 99.00 99.00 99.00 999 9999.0  13.1   3.1   2.9 99.0 99.00
2017 05 11 05 20 346  3.3  3.9 99.00 99.00 99.00 999 9999.0   9.8   3.0   1.8 99.0 99.00
2017 05 11 05 30 341  2.0  3.1 99.00 99.00 99.00 999 9999.0   9.6   3.0   1.8 99.0 99.00
2017 05 11 05 40   8  1.4  1.7 99.00 99.00 99.00 999 9999.0   9.4   3.0   1.8 99.0 99.00
2017 05 11 05 50  22  1.6  1.9 99.00 99.00 99.00 999 9999.0   9.3   3.0   1.7 99.0 99.00
2017 05 11 06 00 356  2.3  3.6 99.00 99.00 99.00 999 9999.0   9.2   3.0   1.6 99.0 99.00
2017 05 11 06 10 360  1.4  1.5 99.00 99.00 99.00 999 9999.0   8.9   3.0   1.6 99.0 99.00
2017 05 11 06 20 332  1.1  1.6 99.00 99.00 99.00 999 9999.0   8.7   3.0   1.6 99.0 99.00
2017 05 11 06 30 292  1.8  2.0 99.00 99.00 99.00 999 9999.0   7.2   3.0   1.6 99.0 99.00
2017 05 11 06 40 289  2.1  2.3 99.00 99.00 99.00 999 9999.0   6.5   3.0   1.6 99.0 99.00
2017 05 11 06 50 301  1.8  2.2 99.00 99.00 99.00 999 9999.0   6.4   3.0   1.7 99.0 99.00
2017 05 11 07 00 300  1.5  1.7 99.00 99.00 99.00 999 9999.0   6.3   3.0   1.7 99.0 99.00
2017 05 11 07 10 305  2.1  2.2 99.00 99.00 99.00 999 9999.0   6.1   3.0   1.5 99.0 99.00
2017 05 11 07 20 315  1.9  2.1 99.00 99.00 99.00 999 9999.0   6.4   2.9   1.5 99.0 99.00
2017 05 11 07 30 304  2.4  2.7 99.00 99.00 99.00 999 9999.0   5.8   3.0   1.4 99.0 99.00
2017 05 11 07 40 314  2.7  2.8 99.00 99.00 99.00 999 9999.0   5.2   3.0   1.5 99.0 99.00
2017 05 11 07 50 323  3.2  3.4 99.00 99.00 99.00 999 9999.0   6.3   3.0   1.9 99.0 99.00
2017 05 11 08 00 320  3.4  3.6 99.00 99.00 99.00 999 9999.0   6.4   3.0   1.9 99.0 99.00
2017 05 11 08 10 321  3.4  3.6 99.00 99.00 99.00 999 9999.0   6.4   3.0   2.0 99.0 99.00
2017 05 11 08 20 311  3.0  3.2 99.00 99.00 99.00 999 9999.0   6.4   3.0   2.1 99.0 99.00
2017 05 11 08 30 319  3.0  3.3 99.00 99.00 99.00 999 9999.0   6.5   3.0   2.1 99.0 99.00
2017 05 11 08 40 331  3.4  3.7 99.00 99.00 99.00 999 9999.0   6.4   3.0   2.0 99.0 99.00
2017 05 11 08 50 332  3.6  3.8 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.1 99.0 99.00
2017 05 11 09 00 324  3.5  3.5 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.0 99.0 99.00
2017 05 11 09 10 323  3.7  4.0 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.1 99.0 99.00
2017 05 11 09 20 328  4.1  4.6 99.00 99.00 99.00 999 9999.0   6.0   3.0   2.0 99.0 99.00
2017 05 11 09 30 327  4.4  5.1 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.0 99.0 99.00
2017 05 11 09 40 333  4.5  5.0 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.0 99.0 99.00
2017 05 11 09 50 339  4.8  5.0 99.00 99.00 99.00 999 9999.0   6.0   3.0   2.0 99.0 99.00
2017 05 11 10 00 332  5.1  5.5 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.1 99.0 99.00
2017 05 11 10 10 340  5.1  5.8 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.1 99.0 99.00
2017 05 11 10 20 329  5.4  5.7 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.1 99.0 99.00
2017 05 11 10 30 337  5.3  6.4 99.00 99.00 99.00 999 9999.0   6.0   3.0   2.1 99.0 99.00
2017 05 11 10 40 335  4.9  5.0 99.00 99.00 99.00 999 9999.0   5.9   3.0   2.1 99.0 99.00
2017 05 11 10 50 338  4.9  5.4 99.00 99.00 99.00 999 9999.0   6.0   3.0   2.2 99.0 99.00
2017 05 11 11 00 339  4.9  5.4 99.00 99.00 99.00 999 9999.0   5.9   3.0   2.2 99.0 99.00
2017 05 11 11 10 348  5.0  5.8 99.00 99.00 99.00 999 9999.0   6.1   3.0   2.2 99.0 99.00
2017 05 11 11 20 347  5.6  6.9 99.00 99.00 99.00 999 9999.0   6.4   3.0   2.3 99.0 99.00
2017 05 11 14 00 114  1.4  2.2 99.00 99.00 99.00 999 9999.0   8.1   3.1   1.2 99.0 99.00
2017 05 11 14 10 149  2.4  2.6 99.00 99.00 99.00 999 9999.0   7.9   3.1   1.7 99.0 99.00
2017 05 11 14 20 163  2.8  4.5 99.00 99.00 99.00 999 9999.0   7.1   3.1   1.6 99.0 99.00
2017 05 11 14 30 163  4.1  5.0 99.00 99.00 99.00 999 9999.0   5.6   3.1   2.8 99.0 99.00
2017 05 11 14 40 165  4.2  4.5 99.00 99.00 99.00 999 9999.0   5.4   3.1   3.2 99.0 99.00
2017 05 11 14 50 165  4.3  4.6 99.00 99.00 99.00 999 9999.0   5.8   3.1   3.1 99.0 99.00
2017 05 11 15 00 171  4.1  4.4 99.00 99.00 99.00 999 9999.0   5.6   3.1   3.0 99.0 99.00
2017 05 11 15 10 170  3.8  4.3 99.00 99.00 99.00 999 9999.0   5.6   3.2   3.2 99.0 99.00
2017 05 11 15 20 210  2.3  3.3 99.00 99.00 99.00 999 9999.0   5.4   3.1   3.1 99.0 99.00
2017 05 11 15 40 200  1.6  2.4 99.00 99.00 99.00 999 9999.0   6.5   3.2   3.0 99.0 99.00
2017 05 11 15 50 187  1.7  2.2 99.00 99.00 99.00 999 9999.0   6.7   3.2   2.9 99.0 99.00
2017 05 11 16 00 240  1.8  2.0 99.00 99.00 99.00 999 9999.0   6.6   3.1   2.8 99.0 99.00
2017 05 11 16 10 168  1.3  1.5 99.00 99.00 99.00 999 9999.0   7.4   3.1   2.7 99.0 99.00
2017 05 11 16 20 268  1.8  2.4 99.00 99.00 99.00 999 9999.0   5.8   3.2   2.8 99.0 99.00
2017 05 11 16 30 229  1.0  2.0 99.00 99.00 99.00 999 9999.0   7.2   3.2   2.8 99.0 99.00
2017 05 11 16 40 120  0.5  0.7 99.00 99.00 99.00 999 9999.0   8.7   3.2   2.9 99.0 99.00
2017 05 11 16 50 301  0.6  0.8 99.00 99.00 99.00 999 9999.0   8.2   3.2   2.6 99.0 99.00
2017 05 11 17 00 254  0.9  1.3 99.00 99.00 99.00 999 9999.0   6.9   3.1   2.4 99.0 99.00
2017 05 11 17 10 298  0.7  1.3 99.00 99.00 99.00 999 9999.0   7.7   3.1   2.4 99.0 99.00
2017 05 11 17 20 316  0.6  1.1 99.00 99.00 99.00 999 9999.0   7.3   3.2   2.3 99.0 99.00
2017 05 11 17 30 316  0.9  1.0 99.00 99.00 99.00 999 9999.0   7.3   3.2   2.2 99.0 99.00
2017 05 11 17 40  47  0.5  0.9 99.00 99.00 99.00 999 9999.0   7.6   3.3   2.1 99.0 99.00
2017 05 11 17 50  93  0.7  1.2 99.00 99.00 99.00 999 9999.0   7.6   3.4   2.1 99.0 99.00
2017 05 11 18 00  78  0.9  1.0 99.00 99.00 99.00 999 9999.0   7.5   3.3   1.8 99.0 99.00
2017 05 11 18 10  71  1.4  1.7 99.00 99.00 99.00 999 9999.0   7.2   3.3   1.9 99.0 99.00
2017 05 11 18 20  18  1.2  1.6 99.00 99.00 99.00 999 9999.0   6.2   3.2   2.6 99.0 99.00
2017 05 11 18 30  61  1.4  2.7 99.00 99.00 99.00 999 9999.0   6.7   3.1   2.3 99.0 99.00
2017 05 11 18 40  34  1.7  2.5 99.00 99.00 99.00 999 9999.0   6.6   3.2   2.2 99.0 99.00
2017 05 11 18 50   6  1.1  1.6 99.00 99.00 99.00 999 9999.0   7.0   3.2   1.9 99.0 99.00
2017 05 11 19 00  74  1.6  2.5 99.00 99.00 99.00 999 9999.0   7.4   3.3   1.4 99.0 99.00
2017 05 11 19 10  13  1.5  2.4 99.00 99.00 99.00 999 9999.0   7.3   3.2   1.3 99.0 99.00
2017 05 11 19 20 358  1.0  1.2 99.00 99.00 99.00 999 9999.0   7.9   3.2   0.8 99.0 99.00
2017 05 11 19 30  15  1.4  1.6 99.00 99.00 99.00 999 9999.0   7.8   3.1   0.7 99.0 99.00
2017 05 11 19 40  74  0.7  1.2 99.00 99.00 99.00 999 9999.0   8.6   3.2   0.4 99.0 99.00
2017 05 11 19 50  30  1.9  2.7 99.00 99.00 99.00 999 9999.0   7.9   3.2   0.4 99.0 99.00
2017 05 11 20 00  46  1.8  2.2 99.00 99.00 99.00 999 9999.0   7.7   3.2   0.5 99.0 99.00
2017 05 11 20 10  33  2.0  2.8 99.00 99.00 99.00 999 9999.0   7.1   3.2   1.1 99.0 99.00
2017 05 11 20 20  62  1.2  2.0 99.00 99.00 99.00 999 9999.0   7.8   3.3   0.8 99.0 99.00
2017 05 11 20 30  45  1.8  2.4 99.00 99.00 99.00 999 9999.0   7.9   3.2   0.6 99.0 99.00
2017 05 11 20 40  86  1.4  2.7 99.00 99.00 99.00 999 9999.0   8.1   3.3   0.6 99.0 99.00
2017 05 11 20 50  51  1.7  2.7 99.00 99.00 99.00 999 9999.0   6.8   3.3   1.4 99.0 99.00
2017 05 11 21 00  56  1.1  1.6 99.00 99.00 99.00 999 9999.0   6.7   3.2   1.7 99.0 99.00
2017 05 11 21 10  15  1.8  2.9 99.00 99.00 99.00 999 9999.0   6.9   3.2   1.5 99.0 99.00
2017 05 11 21 20  49  2.3  2.9 99.00 99.00 99.00 999 9999.0   6.9   3.2   1.2 99.0 99.00
2017 05 11 21 30  32  1.5  1.7 99.00 99.00 99.00 999 9999.0   6.2   3.2   1.6 99.0 99.00
2017 05 11 21 40  43  2.9  3.5 99.00 99.00 99.00 999 9999.0   6.2   3.2   1.5 99.0 99.00
2017 05 11 21 50  33  2.5  2.8 99.00 99.00 99.00 999 9999.0   7.5   3.2   0.9 99.0 99.00
2017 05 11 22 00  43  2.3  2.9 99.00 99.00 99.00 999 9999.0   8.6   3.2   0.6 99.0 99.00
2017 05 11 22 10  61  2.1  3.8 99.00 99.00 99.00 999 9999.0   8.8   3.2   0.5 99.0 99.00
2017 05 11 22 20  49  2.5  3.1 99.00 99.00 99.00 999 9999.0   7.2   3.2   1.0 99.0 99.00
2017 05 11 22 30  47  2.4  3.4 99.00 99.00 99.00 999 9999.0   7.3   3.2   1.1 99.0 99.00
2017 05 11 22 40  56  3.2  3.7 99.00 99.00 99.00 999 9999.0   8.1   3.2   1.0 99.0 99.00
2017 05 11 22 50  50  2.3  2.7 99.00 99.00 99.00 999 9999.0   6.7   3.2   1.6 99.0 99.00
2017 05 11 23 00  47  2.3  2.6 99.00 99.00 99.00 999 9999.0   6.5   3.2   1.8 99.0 99.00
2017 05 11 23 10  45  2.4  2.6 99.00 99.00 99.00 999 9999.0   7.0   3.1   1.7 99.0 99.00
2017 05 11 23 20  54  2.8  3.6 99.00 99.00 99.00 999 9999.0   6.8   3.2   1.6 99.0 99.00
2017 05 11 23 30  52  2.2  2.9 99.00 99.00 99.00 999 9999.0   6.1   3.2   2.0 99.0 99.00
2017 05 11 23 40  43  2.4  2.5 99.00 99.00 99.00 999 9999.0   5.6   3.2   2.2 99.0 99.00
2017 05 11 23 50  49  2.2  2.8 99.00 99.00 99.00 999 9999.0   5.6   3.2   2.2 99.0 99.00
2017 05 12 00 00  42  2.3  2.8 99.00 99.00 99.00 999 9999.0   5.5   3.2   2.2 99.0 99.00
2017 05 12 00 10  43  2.7  2.9 99.00 99.00 99.00 999 9999.0   5.7   3.2   2.2 99.0 99.00
2017 05 12 00 20  34  2.6  3.2 99.00 99.00 99.00 999 9999.0   5.7   3.1   2.0 99.0 99.00
2017 05 12 00 30  40  2.7  3.2 99.00 99.00 99.00 999 9999.0   5.6   3.1   1.9 99.0 99.00
2017 05 12 00 40  48  2.7  3.6 99.00 99.00 99.00 999 9999.0   5.6   3.1   1.9 99.0 99.00
2017 05 12 00 50  58  3.4  3.8 99.00 99.00 99.00 999 9999.0   5.6   3.2   1.7 99.0 99.00
2017 05 12 01 00  45  2.6  2.7 99.00 99.00 99.00 999 9999.0   5.1   3.1   1.8 99.0 99.00
2017 05 12 01 10  36  2.2  2.3 99.00 99.00 99.00 999 9999.0   5.2   3.1   1.9 99.0 99.00
2017 05 12 01 20  30  2.3  2.6 99.00 99.00 99.00 999 9999.0   5.5   3.1   1.8 99.0 99.00
2017 05 12 01 30  28  2.0  2.4 99.00 99.00 99.00 999 9999.0   5.6   3.1   1.8 99.0 99.00
2017 05 12 01 40  52  2.5  2.7 99.00 99.00 99.00 999 9999.0   5.6   3.1   1.8 99.0 99.00
2017 05 12 01 50  62  2.1  2.2 99.00 99.00 99.00 999 9999.0   5.6   3.1   2.1 99.0 99.00
2017 05 12 02 00  57  1.6  2.0 99.00 99.00 99.00 999 9999.0   7.7   3.1   1.9 99.0 99.00
2017 05 12 02 10  73  1.8  2.0 99.00 99.00 99.00 999 9999.0   5.8   3.1   1.9 99.0 99.00
2017 05 12 02 20  47  1.9  2.6 99.00 99.00 99.00 999 9999.0   5.0   3.1   2.2 99.0 99.00
2017 05 12 02 30  54  1.6  2.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   2.3 99.0 99.00
2017 05 12 02 40  60  1.6  1.9 99.00 99.00 99.00 999 9999.0   5.9   3.1   2.2 99.0 99.00
2017 05 12 02 50  76  2.5  3.0 99.00 99.00 99.00 999 9999.0   6.4   3.1   2.1 99.0 99.00
