#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 02 04 40  76  6.4 99.0  0.30  3.10 99.00  90 1018.8   8.2   9.1   7.1 99.0 99.00
2023 06 02 04 50  73  6.2 99.0  0.30  3.10 99.00  83 1018.8   8.0   9.1   6.8 99.0 99.00
2023 06 02 05 00  75  6.1 99.0  0.40  3.20 99.00  80 1018.9   7.9   9.1   6.7 99.0 99.00
2023 06 02 05 10  70  5.6 99.0  0.30  3.20 99.00  78 1019.1   7.7   9.1   6.6 99.0 99.00
2023 06 02 05 20  84  5.3 99.0  0.30  3.00 99.00  72 1018.9   7.8   9.0   6.7 99.0 99.00
2023 06 02 05 30  85  4.5 99.0  0.30  2.90 99.00  67 1018.8   8.0   9.0   6.9 99.0 99.00
2023 06 02 05 40  87  4.6 99.0  0.30  3.10 99.00  69 1018.9   7.9   9.0   6.8 99.0 99.00
2023 06 02 05 50  79  4.5 99.0  0.30  3.40 99.00  68 1018.9   8.0   9.0   6.9 99.0 99.00
2023 06 02 06 00  75  5.7 99.0  0.30  3.20 99.00  68 1018.7   8.0   8.9   7.0 99.0 99.00
2023 06 02 06 10  72  5.2 99.0  0.30  3.30 99.00  85 1018.7   7.6   8.9   6.7 99.0 99.00
2023 06 02 06 20  72  4.8 99.0  0.30  3.30 99.00  84 1018.8   7.3   8.9   6.5 99.0 99.00
2023 06 02 06 30  77  4.1 99.0  0.30  3.10 99.00  84 1019.1   7.2   8.9   6.4 99.0 99.00
2023 06 02 06 40  80  4.3 99.0  0.30  3.30 99.00  82 1019.1   7.1   8.9   6.4 99.0 99.00
2023 06 02 06 50  84  4.8 99.0  0.30  3.00 99.00  80 1018.8   7.1   8.9   6.3 99.0 99.00
2023 06 02 07 00  80  4.6 99.0  0.30  3.30 99.00  86 1018.8   7.0   8.9   6.3 99.0 99.00
2023 06 02 07 10  80  3.4 99.0  0.30  3.20 99.00  87 1018.8   7.0   8.9   6.2 99.0 99.00
2023 06 02 07 20  87  3.2 99.0  0.30  3.20 99.00  72 1018.9   7.1   8.9   6.2 99.0 99.00
2023 06 02 07 30  94  3.3 99.0  0.30  3.00 99.00  73 1018.9   7.2   8.9   6.3 99.0 99.00
2023 06 02 07 40  98  2.9 99.0  0.30  3.20 99.00  74 1018.8   7.4   8.9   6.4 99.0 99.00
2023 06 02 07 50  96  3.4 99.0  0.30  3.40 99.00  73 1018.6   7.6   8.9   6.6 99.0 99.00
2023 06 02 08 00  95  2.8 99.0  0.30  3.40 99.00  70 1018.7   7.7   8.9   6.8 99.0 99.00
2023 06 02 08 10  94  2.0 99.0  0.30  3.40 99.00  64 1019.0   7.9   8.9   6.8 99.0 99.00
2023 06 02 08 20  83  1.6 99.0  0.30  3.20 99.00  67 1019.1   7.8   8.9   6.7 99.0 99.00
2023 06 02 08 30  99  1.6 99.0  0.30  3.30 99.00  65 1019.1   8.0   8.9   6.8 99.0 99.00
2023 06 02 08 40  87  2.1 99.0  0.30  3.30 99.00  69 1019.0   8.2   8.9   7.0 99.0 99.00
2023 06 02 08 50  61  3.1 99.0  0.30  3.40 99.00  64 1019.1   8.3   8.9   7.3 99.0 99.00
2023 06 02 09 00  65  3.1 99.0  0.30  3.40 99.00  67 1019.2   8.0   8.8   7.2 99.0 99.00
2023 06 02 09 10  57  3.6 99.0  0.30  3.70 99.00  75 1019.2   7.8   8.8   7.0 99.0 99.00
2023 06 02 09 20  51  4.3 99.0  0.30  3.60 99.00  77 1019.1   7.6   8.8   6.7 99.0 99.00
2023 06 02 09 30  61  3.0 99.0  0.30  3.50 99.00  78 1019.2   7.4   8.8   6.5 99.0 99.00
2023 06 02 09 40  59  3.8 99.0  0.30  3.40 99.00  79 1019.4   7.3   8.8   6.4 99.0 99.00
2023 06 02 09 50  60  4.3 99.0  0.30  3.40 99.00  76 1019.4   7.1   8.7   6.3 99.0 99.00
2023 06 02 10 00  45  3.5 99.0  0.30  3.50 99.00  78 1019.5   7.0   8.7   6.2 99.0 99.00
2023 06 02 10 10  60  3.8 99.0  0.30  3.40 99.00  79 1019.6   7.0   8.7   6.2 99.0 99.00
2023 06 02 10 20  56  3.8 99.0  0.30  3.40 99.00  74 1019.7   6.8   8.7   6.1 99.0 99.00
2023 06 02 10 30  58  3.8 99.0  0.30  3.10 99.00  75 1019.7   6.8   8.7   6.0 99.0 99.00
2023 06 02 10 40  60  3.4 99.0  0.30  3.50 99.00  75 1019.6   6.7   8.6   6.0 99.0 99.00
2023 06 02 10 50  58  3.3 99.0  0.30  3.40 99.00  75 1019.7   6.7   8.6   6.0 99.0 99.00
2023 06 02 11 00  64  3.4 99.0  0.30  3.10 99.00  86 1019.7   6.6   8.6   5.9 99.0 99.00
2023 06 02 11 10  58  3.5 99.0  0.30  3.20 99.00  86 1019.7   6.5   8.6   5.8 99.0 99.00
2023 06 02 11 20  49  2.6 99.0  0.30  3.50 99.00  80 1019.9   6.6   8.6   5.9 99.0 99.00
2023 06 02 11 30  52  3.3 99.0  0.30  3.40 99.00  68 1020.0   6.7   8.6   6.0 99.0 99.00
2023 06 02 11 40  55  2.7 99.0  0.30  3.30 99.00  64 1020.2   6.7   8.6   6.0 99.0 99.00
2023 06 02 11 50  42  2.8 99.0  0.20  3.20 99.00  78 1020.2   6.8   8.6   6.0 99.0 99.00
2023 06 02 12 00  41  3.6 99.0  0.30  3.10 99.00  79 1020.1   6.8   8.5   6.1 99.0 99.00
2023 06 02 12 10  27  3.4 99.0  0.20  3.40 99.00  81 1020.2   6.7   8.5   6.0 99.0 99.00
2023 06 02 12 20  58  3.0 99.0  0.20  2.90 99.00  83 1020.4   6.6   8.5   6.0 99.0 99.00
2023 06 02 12 30  63  2.8 99.0  0.20  3.50 99.00  97 1020.5   6.6   8.5   5.9 99.0 99.00
2023 06 02 12 40  47  3.2 99.0  0.20  3.20 99.00  94 1020.5   6.6   8.5   5.9 99.0 99.00
2023 06 02 12 50  58  3.0 99.0  0.20  3.20 99.00  89 1020.7   6.6   8.5   5.8 99.0 99.00
2023 06 02 13 00  60  3.8 99.0  0.20  3.20 99.00  89 1020.7   6.6   8.5   5.9 99.0 99.00
2023 06 02 13 10  65  4.0 99.0  0.20  3.20 99.00  92 1020.8   6.6   8.5   5.9 99.0 99.00
2023 06 02 13 20  66  4.2 99.0  0.20  3.30 99.00  88 1020.8   6.6   8.5   5.9 99.0 99.00
2023 06 02 13 30  76  4.2 99.0  0.20  3.10 99.00  80 1020.9   6.5   8.5   5.9 99.0 99.00
2023 06 02 13 40  61  3.4 99.0  0.20  2.90 99.00  82 1021.1   6.5   8.5   5.8 99.0 99.00
2023 06 02 13 50  61  3.9 99.0  0.20  3.10 99.00  81 1021.0   6.6   8.5   5.9 99.0 99.00
2023 06 02 14 00  63  3.9 99.0  0.20  2.80 99.00  84 1020.9   6.6   8.5   5.9 99.0 99.00
