#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 06 07 19 20 280  5.0   MM   0.2    MM    MM 170 1008.6  18.2   5.6   6.7   MM   MM    MM
2024 06 07 19 10 290  7.0   MM   0.2    MM    MM 172 1008.7  18.3   5.5   6.7   MM   MM    MM
2024 06 07 19 00 300  6.0   MM   0.2    MM    MM 172 1008.7  18.4   5.4   6.8   MM +0.0    MM
2024 06 07 18 50 270  5.0   MM   0.2    MM    MM 177 1008.7  17.6   5.4   7.0   MM   MM    MM
2024 06 07 18 40 280  6.0   MM   0.2    MM    MM 180 1008.5  17.6   5.4   7.0   MM   MM    MM
2024 06 07 18 30 270  5.0   MM   0.2    MM    MM 180 1008.6  17.2   5.4   7.1   MM   MM    MM
2024 06 07 18 20 280  7.0   MM   0.2    MM    MM 179 1008.6  17.7   5.4   6.9   MM   MM    MM
2024 06 07 18 10 310  5.0   MM   0.2    MM    MM 191 1008.7  17.5   5.5   7.2   MM   MM    MM
2024 06 07 18 00 300  5.0   MM   0.2    MM    MM 200 1008.8  17.8   5.4   7.0   MM -0.3    MM
2024 06 07 17 50 290  5.0   MM   0.2    MM    MM 210 1008.9  17.5   5.4   7.2   MM   MM    MM
2024 06 07 17 40 300  5.0   MM   0.2    MM    MM 216 1008.9  17.7   5.5   7.3   MM   MM    MM
2024 06 07 17 30 300  7.0   MM   0.2    MM    MM 226 1009.0  17.1   5.5   7.1   MM   MM    MM
2024 06 07 17 20 290  6.0   MM   0.2    MM    MM 231 1008.9  16.6   5.5   7.3   MM   MM    MM
2024 06 07 17 10 270  6.0   MM   0.2    MM    MM 237 1008.9  16.6   5.5   7.1   MM   MM    MM
2024 06 07 17 00 290  6.0   MM   0.2    MM    MM 244 1008.9  16.7   5.5   7.1   MM -0.0    MM
2024 06 07 16 50 300  7.0   MM   0.2    MM    MM 243 1008.9  17.0   5.5   7.1   MM   MM    MM
2024 06 07 16 40 280  7.0   MM   0.2    MM    MM 242 1008.9  16.1   5.5   7.2   MM   MM    MM
2024 06 07 16 30 300  5.0   MM   0.2    MM    MM 242 1008.9  15.9   5.5   7.3   MM   MM    MM
2024 06 07 16 20 290  6.0   MM   0.2    MM    MM 242 1008.8  16.1   5.6   7.2   MM   MM    MM
2024 06 07 16 10 300  6.0   MM   0.2    MM    MM 241 1008.7  16.1   5.6   7.2   MM   MM    MM
2024 06 07 16 00 300  6.0   MM   0.1    MM    MM 236 1008.6  15.8   5.6   7.0   MM +0.0    MM
2024 06 07 15 50 290  7.0   MM   0.2    MM    MM 231 1008.6  15.8   5.7   6.9   MM   MM    MM
2024 06 07 15 40 300  7.0   MM   0.1    MM    MM 232 1008.7  15.7   5.8   6.8   MM   MM    MM
2024 06 07 15 30 300  6.0   MM   0.1    MM    MM 233 1008.8  15.5   5.8   6.8   MM   MM    MM
2024 06 07 15 20 290  6.0   MM   0.1    MM    MM 229 1008.9  15.0   5.8   6.8   MM   MM    MM
2024 06 07 15 10 300  6.0   MM   0.1    MM    MM 227 1009.0  15.1   5.9   6.8   MM   MM    MM
2024 06 07 15 00 300  6.0   MM   0.1    MM    MM 230 1009.1  14.8   6.0   6.9   MM +0.7    MM
2024 06 07 14 50 290  7.0   MM   0.1    MM    MM 233 1009.1  14.5   6.0   6.9   MM   MM    MM
2024 06 07 14 40 300  6.0   MM   0.1    MM    MM 228 1009.0  14.4   6.0   7.0   MM   MM    MM
2024 06 07 14 30 300  5.0   MM   0.1    MM    MM 227 1009.0  14.1   6.0   7.0   MM   MM    MM
2024 06 07 14 20 300  6.0   MM   0.1    MM    MM 226 1008.9  13.9   6.0   6.9   MM   MM    MM
2024 06 07 14 10 300  6.0   MM   0.1    MM    MM 230 1008.9  13.9   6.1   6.9   MM   MM    MM
2024 06 07 14 00 290  5.0   MM   0.1    MM    MM 233 1008.9  13.7   6.1   7.0   MM +1.2    MM
2024 06 07 13 50 290  6.0   MM   0.1    MM    MM 230 1008.8  13.1   6.1   7.0   MM   MM    MM
2024 06 07 13 40 290  6.0   MM   0.1    MM    MM 229 1008.8  13.3   6.1   7.0   MM   MM    MM
2024 06 07 13 30 300  5.0   MM   0.1    MM    MM 226 1008.6  13.2   6.2   7.2   MM   MM    MM
2024 06 07 13 20 290  6.0   MM   0.1    MM    MM 228 1008.6  12.8   6.2   7.1   MM   MM    MM
2024 06 07 13 10 300  5.0   MM   0.1    MM    MM 232 1008.5  12.6   6.2   7.3   MM   MM    MM
2024 06 07 13 00 300  5.0   MM   0.1    MM    MM 234 1008.5  12.5   6.2   7.3   MM +1.4    MM
2024 06 07 12 50 280  4.0   MM   0.1    MM    MM 241 1008.6  12.2   6.3   7.4   MM   MM    MM
2024 06 07 12 40 280  5.0   MM   0.1    MM    MM 249 1008.5  12.0   6.3   7.3   MM   MM    MM
2024 06 07 12 30 290  6.0   MM   0.1    MM    MM 250 1008.5  11.7   6.3   7.3   MM   MM    MM
2024 06 07 12 20 290  5.0   MM   0.1    MM    MM 254 1008.4  11.5   6.3   7.3   MM   MM    MM
2024 06 07 12 10 280  5.0   MM   0.1    MM    MM 277 1008.3  11.3   6.3   7.3   MM   MM    MM
2024 06 07 12 00 280  5.0   MM   0.1    MM    MM 271 1008.3  11.0   6.3   7.2   MM +1.9    MM
2024 06 07 11 50 280  5.0   MM   0.1    MM    MM 268 1008.2  10.8   6.3   7.3   MM   MM    MM
2024 06 07 11 40 260  4.0   MM   0.1    MM    MM 269 1008.1  10.7   6.3   7.2   MM   MM    MM
2024 06 07 11 30 260  4.0   MM   0.1    MM    MM 268 1007.9  10.6   6.3   7.2   MM   MM    MM
2024 06 07 11 20 270  3.0   MM   0.1    MM    MM 270 1007.7  10.3   6.3   7.1   MM   MM    MM
2024 06 07 11 10 250  4.0   MM   0.1    MM    MM 272 1007.7  10.2   6.3   7.1   MM   MM    MM
2024 06 07 11 00 260  4.0   MM   0.1    MM    MM 274 1007.7  10.1   6.4   7.1   MM +1.9    MM
2024 06 07 10 50 260  4.0   MM   0.1    MM    MM 273 1007.7   9.9   6.5   7.1   MM   MM    MM
2024 06 07 10 40 260  4.0   MM   0.1    MM    MM 273 1007.5   9.9   6.5   7.1   MM   MM    MM
2024 06 07 10 30 260  4.0   MM   0.1    MM    MM 271 1007.4   9.9   6.6   7.1   MM   MM    MM
2024 06 07 10 20 260  4.0   MM   0.1    MM    MM 272 1007.3  10.1   6.6   7.2   MM   MM    MM
2024 06 07 10 10 260  4.0   MM   0.1    MM    MM 278 1007.2  10.2   6.7   7.2   MM   MM    MM
2024 06 07 10 00 270  3.0   MM   0.1    MM    MM 278 1007.1  10.5   6.6   7.3   MM +1.8    MM
2024 06 07 09 50 250  4.0   MM   0.1    MM    MM 279 1007.0  10.4   6.6   7.3   MM   MM    MM
2024 06 07 09 40 250  3.0   MM   0.1    MM    MM 277 1006.9  10.4   6.4   7.3   MM   MM    MM
2024 06 07 09 30 260  4.0   MM   0.1    MM    MM 279 1006.8  10.2   6.2   7.3   MM   MM    MM
2024 06 07 09 20 250  4.0   MM   0.1    MM    MM 278 1006.8  10.2   6.2   7.4   MM   MM    MM
2024 06 07 09 10 250  4.0   MM   0.1    MM    MM 274 1006.6  10.2   6.3   7.3   MM   MM    MM
2024 06 07 09 00 250  4.0   MM   0.1    MM    MM 276 1006.4  10.5   6.4   7.4   MM +1.4    MM
2024 06 07 08 50 240  4.0   MM   0.1    MM    MM 278 1006.3  10.5   6.4   7.3   MM   MM    MM
2024 06 07 08 40 240  3.0   MM   0.1    MM    MM 276 1006.3  10.7   6.4   7.3   MM   MM    MM
2024 06 07 08 30 260  4.0   MM   0.1    MM    MM 273 1006.2  11.0   6.4   7.2   MM   MM    MM
2024 06 07 08 20 270  3.0   MM   0.1    MM    MM 270 1006.1  11.2   6.5   7.3   MM   MM    MM
2024 06 07 08 10 260  3.0   MM   0.1    MM    MM 265 1005.9  11.3   6.5   7.2   MM   MM    MM
2024 06 07 08 00 260  4.0   MM   0.1    MM    MM 258 1005.8  11.5   6.6   7.3   MM +0.9    MM
2024 06 07 07 50 270  3.0   MM   0.1    MM    MM 255 1005.8  11.4   6.7   7.3   MM   MM    MM
2024 06 07 07 40 250  3.0   MM   0.1    MM    MM 255 1005.7  11.8   6.7   7.3   MM   MM    MM
2024 06 07 07 30 290  4.0   MM   0.1    MM    MM 253 1005.6  12.1   6.7   7.3   MM   MM    MM
2024 06 07 07 20 290  4.0   MM   0.1    MM    MM 249 1005.5  11.9   6.7   7.3   MM   MM    MM
2024 06 07 07 10 290  4.0   MM   0.1    MM    MM 245 1005.5  11.9   6.7   7.4   MM   MM    MM
2024 06 07 07 00 290  5.0   MM   0.1    MM    MM 242 1005.4  12.2   6.7   7.5   MM +0.8    MM
2024 06 07 06 50 290  5.0   MM   0.1    MM    MM 234 1005.3  12.5   6.7   7.6   MM   MM    MM
2024 06 07 06 40 290  5.0   MM   0.1    MM    MM 225 1005.3  12.4   6.6   7.7   MM   MM    MM
2024 06 07 06 30 290  5.0   MM   0.1    MM    MM 219 1005.2  12.3   6.6   7.8   MM   MM    MM
2024 06 07 06 20 280  5.0   MM   0.1    MM    MM 214 1005.2  12.3   6.6   7.8   MM   MM    MM
2024 06 07 06 10 290  5.0   MM   0.1    MM    MM 204 1005.1  12.7   6.7   7.9   MM   MM    MM
2024 06 07 06 00 290  5.0   MM   0.1    MM    MM 198 1005.1  12.6   6.7   7.8   MM +0.4    MM
2024 06 07 05 50 290  5.0   MM   0.1    MM    MM 194 1005.1  12.7   6.7   7.9   MM   MM    MM
2024 06 07 05 40 290  5.0   MM   0.1    MM    MM 188 1004.9  12.9   6.7   8.1   MM   MM    MM
2024 06 07 05 30 290  5.0   MM   0.1    MM    MM 185 1004.9  13.0   6.7   8.3   MM   MM    MM
2024 06 07 05 20 280  6.0   MM   0.1    MM    MM 179 1005.1  13.1   6.7   8.4   MM   MM    MM
2024 06 07 05 10 290  3.0   MM   0.2    MM    MM 172 1005.0  12.5   6.6   8.4   MM   MM    MM
2024 06 07 05 00 270  3.0   MM   0.2    MM    MM 164 1004.9  12.9   6.6   8.5   MM +0.4    MM
2024 06 07 04 50 260  4.0   MM   0.2    MM    MM 157 1004.9  12.9   6.5   8.6   MM   MM    MM
2024 06 07 04 40 270  4.0   MM   0.2    MM    MM 152 1005.0  12.3   6.5   8.2   MM   MM    MM
2024 06 07 04 30 260  5.0   MM   0.2    MM    MM 140 1004.7  12.6   6.6   8.3   MM   MM    MM
2024 06 07 04 20 270  7.0   MM   0.2    MM    MM 123 1004.6  12.9   6.5   8.3   MM   MM    MM
2024 06 07 04 10 270  7.0   MM   0.2    MM    MM 118 1004.6  13.2   6.5   8.3   MM   MM    MM
2024 06 07 04 00 270  6.0   MM   0.1    MM    MM 117 1004.5  13.2   6.7   8.4   MM +0.4    MM
2024 06 07 03 50 270  6.0   MM   0.1    MM    MM 116 1004.7  13.2   6.7   8.3   MM   MM    MM
2024 06 07 03 40 260  6.0   MM   0.1    MM    MM 119 1004.7  13.0   6.6   8.4   MM   MM    MM
2024 06 07 03 30 250  5.0   MM   0.1    MM    MM 121 1004.7  12.3   6.4   8.3   MM   MM    MM
2024 06 07 03 20 250  3.0   MM   0.1    MM    MM 122 1004.9  11.6   6.1   7.8   MM   MM    MM
2024 06 07 03 10 260  4.0   MM   0.1    MM    MM 125 1004.7  12.2   6.1   8.1   MM   MM    MM
2024 06 07 03 00 250  4.0   MM   0.1    MM    MM 130 1004.7  12.4   6.1   8.1   MM +0.6    MM
2024 06 07 02 50 240  4.0   MM   0.1    MM    MM 136 1004.7  12.2   6.0   8.0   MM   MM    MM
2024 06 07 02 40 250  4.0   MM   0.1    MM    MM 138 1004.7  12.5   6.0   7.9   MM   MM    MM
2024 06 07 02 30 250  5.0   MM   0.2    MM    MM 143 1004.7  12.7   6.0   8.0   MM   MM    MM
2024 06 07 02 20 260  4.0   MM   0.2    MM    MM 148 1004.7  12.4   6.0   7.7   MM   MM    MM
2024 06 07 02 10 230  4.0   MM   0.2    MM    MM 150 1004.5  12.7   5.8   7.7   MM   MM    MM
2024 06 07 02 00 260  4.0   MM   0.2    MM    MM 160 1004.5  12.9   5.8   7.6   MM +1.0    MM
2024 06 07 01 50 260  4.0   MM   0.2    MM    MM 183 1004.4  13.8   5.7   7.7   MM   MM    MM
2024 06 07 01 40 270  6.0   MM   0.1    MM    MM 204 1004.3  14.2   5.6   7.7   MM   MM    MM
2024 06 07 01 30 280  7.0   MM   0.1    MM    MM 209 1004.2  14.5   5.6   7.7   MM   MM    MM
2024 06 07 01 20 270  7.0   MM   0.1    MM    MM 200 1004.1  14.1   5.5   7.5   MM   MM    MM
2024 06 07 01 10 260  6.0   MM   0.1    MM    MM 182 1004.1  14.0   5.4   7.6   MM   MM    MM
2024 06 07 01 00 250  4.0   MM   0.1    MM    MM 190 1004.2  12.9   5.4   7.8   MM +1.1    MM
2024 06 07 00 50 240  3.0   MM   0.1    MM    MM 218 1004.1  12.8   5.3   7.7   MM   MM    MM
2024 06 07 00 40 250  3.0   MM   0.2    MM    MM 219 1004.1  13.3   5.3   7.8   MM   MM    MM
2024 06 07 00 30 250  3.0   MM   0.2    MM    MM 225 1004.1  13.5   5.3   7.7   MM   MM    MM
2024 06 07 00 20 270  4.0   MM   0.2    MM    MM 234 1004.1  14.3   5.3   7.9   MM   MM    MM
2024 06 07 00 10 280  5.0   MM   0.2    MM    MM 237 1004.0  14.7   5.3   7.9   MM   MM    MM
2024 06 07 00 00 280  5.0   MM   0.2    MM    MM 238 1004.0  14.3   5.3   7.7   MM +1.3    MM
2024 06 06 23 50 300  6.0   MM   0.2    MM    MM 241 1004.0  14.3   5.3   7.6   MM   MM    MM
2024 06 06 23 40 290  5.0   MM   0.2    MM    MM 242 1003.7  14.9   5.3   7.7   MM   MM    MM
2024 06 06 23 30 290  6.0   MM   0.3     3    MM 242 1003.6  14.9   5.3   7.6   MM   MM    MM
2024 06 06 23 20 300  7.0   MM   0.3     3    MM 244 1003.6  15.1   5.4   7.8   MM   MM    MM
2024 06 06 23 10 290  6.0   MM   0.3     2    MM 246 1003.6  14.6   5.4   7.7   MM   MM    MM
2024 06 06 23 00 290  8.0   MM   0.3     3    MM 247 1003.5  14.6   5.4   7.7   MM +1.3    MM
2024 06 06 22 50 280 10.0   MM   0.3     2    MM 251 1003.4  14.4   5.4   7.3   MM   MM    MM
2024 06 06 22 40 280  8.0   MM   0.3     2    MM 253 1003.3  15.2   5.4   7.4   MM   MM    MM
2024 06 06 22 30 290  7.0   MM   0.2    MM    MM 248 1003.2  15.0   5.5   7.4   MM   MM    MM
2024 06 06 22 20 290  9.0   MM   0.2    MM    MM 247 1003.1  15.0   5.5   7.2   MM   MM    MM
2024 06 06 22 10 270  9.0   MM   0.2    MM    MM 249 1003.2  14.5   5.5   7.4   MM   MM    MM
2024 06 06 22 00 280  6.0   MM   0.2    MM    MM 252 1003.1  15.0   5.6   7.4   MM +1.2    MM
2024 06 06 21 50 280  8.0   MM   0.2    MM    MM 253 1003.0  15.0   5.7   7.3   MM   MM    MM
2024 06 06 21 40 270  8.0   MM   0.2    MM    MM 254 1002.8  14.6   5.7   7.1   MM   MM    MM
2024 06 06 21 30 290  6.0   MM   0.2    MM    MM 252 1002.9  15.0   5.7   7.6   MM   MM    MM
2024 06 06 21 20 290  7.0   MM   0.2    MM    MM 249 1002.8  14.7   5.8   7.3   MM   MM    MM
2024 06 06 21 10 300  7.0   MM   0.2    MM    MM 249 1002.8  14.6   5.9   7.4   MM   MM    MM
2024 06 06 21 00 300  7.0   MM   0.2    MM    MM 245 1002.8  14.7   5.9   7.8   MM +1.3    MM
2024 06 06 20 50 280  6.0   MM   0.2    MM    MM 242 1002.7  14.6   5.9   8.1   MM   MM    MM
2024 06 06 20 40 270  5.0   MM   0.2    MM    MM 239 1002.6  13.7   6.0   8.5   MM   MM    MM
2024 06 06 20 30 270  6.0   MM   0.2    MM    MM 235 1002.5  13.8   6.0   8.4   MM   MM    MM
2024 06 06 20 20 280  7.0   MM   0.2    MM    MM 230 1002.5  14.0   5.9   8.4   MM   MM    MM
2024 06 06 20 10 290  8.0   MM   0.2    MM    MM 228 1002.3  14.0   6.1   8.2   MM   MM    MM
2024 06 06 20 00 290  8.0   MM   0.2    MM    MM 220 1002.3  14.2   6.2   8.5   MM +1.2    MM
2024 06 06 19 50 280  9.0   MM   0.2    MM    MM 208 1002.2  14.1   6.3   8.6   MM   MM    MM
2024 06 06 19 40 270  8.0   MM   0.2    MM    MM 201 1002.2  13.9   6.4   8.8   MM   MM    MM
2024 06 06 19 30 280  9.0   MM   0.2    MM    MM 191 1002.2  13.7   6.5   8.7   MM   MM    MM
2024 06 06 19 20 280  9.0   MM   0.2    MM    MM 179 1002.1  13.5   6.5   8.6   MM   MM    MM
2024 06 06 19 10 280  7.0   MM   0.2    MM    MM 169 1001.9  13.4   6.6   8.8   MM   MM    MM
2024 06 06 19 00 290  8.0   MM   0.2    MM    MM 155 1001.9  13.6   6.6   9.0   MM +1.6    MM
2024 06 06 18 50 290  8.0   MM   0.2    MM    MM 140 1002.2  13.3   6.6   8.9   MM   MM    MM
2024 06 06 18 40 290  6.0   MM   0.2    MM    MM 132 1002.0  13.4   6.7   9.3   MM   MM    MM
2024 06 06 18 30 270  7.0   MM   0.2    MM    MM 123 1001.9  13.1   6.7   9.0   MM   MM    MM
2024 06 06 18 20 280  9.0   MM   0.2    MM    MM 112 1001.6  13.8   6.8   8.8   MM   MM    MM
2024 06 06 18 10 290  8.0   MM   0.2    MM    MM 106 1001.6  13.8   6.9   8.6   MM   MM    MM
2024 06 06 18 00 270  7.0   MM   0.2    MM    MM  99 1001.4  14.1   7.0   8.9   MM +1.7    MM
2024 06 06 17 50 280  7.0   MM   0.2    MM    MM  90 1001.4  14.1   7.1   9.4   MM   MM    MM
2024 06 06 17 40 280  7.0   MM   0.2    MM    MM  86 1001.4  13.6   7.2   9.6   MM   MM    MM
2024 06 06 17 30 280  4.0   MM   0.2    MM    MM  82 1001.5  13.2   7.2   9.9   MM   MM    MM
2024 06 06 17 20 280  5.0   MM   0.2    MM    MM  81 1001.5  12.5   7.2   9.5   MM   MM    MM
2024 06 06 17 10 300  7.0   MM   0.2    MM    MM  79 1001.4  12.6   7.3   9.4   MM   MM    MM
2024 06 06 17 00 300  6.0   MM   0.2    MM    MM  73 1001.1  13.4   7.3   9.0   MM +1.7    MM
2024 06 06 16 50 280  9.0   MM   0.2    MM    MM  66 1000.9  13.6   7.4   8.8   MM   MM    MM
2024 06 06 16 40 270  8.0   MM   0.2    MM    MM  63 1000.8  13.4   7.5   8.9   MM   MM    MM
2024 06 06 16 30 290  8.0   MM   0.2    MM    MM  60 1000.7  13.8   7.5   9.0   MM   MM    MM
2024 06 06 16 20 290  7.0   MM   0.2    MM    MM  57 1000.6  13.5   7.6   8.9   MM   MM    MM
2024 06 06 16 10 300  8.0   MM   0.2    MM    MM  54 1000.5  13.3   7.6   9.1   MM   MM    MM
2024 06 06 16 00 300  8.0   MM   0.2    MM    MM  46 1000.4  12.9   7.6   9.2   MM +1.2    MM
2024 06 06 15 50 290  8.0   MM   0.2    MM    MM  41 1000.3  12.9   7.7   9.4   MM   MM    MM
2024 06 06 15 40 290  8.0   MM   0.2    MM    MM  40 1000.3  12.9   7.8   9.6   MM   MM    MM
2024 06 06 15 30 290  7.0   MM   0.2    MM    MM  34 1000.3  12.3   7.8   9.7   MM   MM    MM
2024 06 06 15 20 300  9.0   MM   0.2    MM    MM  22 1000.3  12.6   7.9   9.6   MM   MM    MM
2024 06 06 15 10 290  8.0   MM   0.2    MM    MM  14 1000.0  13.7   7.9   9.6   MM   MM    MM
2024 06 06 15 00 300  6.0   MM   0.2    MM    MM   9  999.8  14.0   8.0   9.5   MM   MM    MM
2024 06 06 14 50 280  7.0   MM   0.2    MM    MM   5  999.6  13.8   8.0   9.2   MM   MM    MM
2024 06 06 14 40 290  7.0   MM   0.2    MM    MM   3  999.5  13.7   8.0   9.5   MM   MM    MM
2024 06 06 14 30 280  6.0   MM   0.2    MM    MM   2  999.5  13.7   8.1   9.6   MM   MM    MM
2024 06 06 14 20 280  7.0   MM   0.2    MM    MM 177  999.5  13.6   8.1   9.5   MM   MM    MM
2024 06 06 14 10 280  8.0   MM   0.2    MM    MM 353  999.5  13.6   8.1   9.6   MM   MM    MM
2024 06 06 14 00 290  6.0   MM   0.2    MM    MM 347  999.4  13.7   8.2   9.8   MM +1.6    MM
2024 06 06 13 50 280  7.0   MM   0.2    MM    MM 344  999.3  13.3   8.2   9.9   MM   MM    MM
2024 06 06 13 40 280  6.0   MM   0.2    MM    MM 341  999.2  13.2   8.1   9.9   MM   MM    MM
2024 06 06 13 30 280  7.0   MM   0.2    MM    MM 334  999.0  13.4   8.1   9.8   MM   MM    MM
2024 06 06 13 20 270  5.0   MM   0.1    MM    MM 336  999.1  12.7   8.1   9.8   MM   MM    MM
2024 06 06 13 10 280  6.0   MM   0.1    MM    MM 340  999.1  12.5   8.0  10.0   MM   MM    MM
2024 06 06 13 00 300  6.0   MM   0.1    MM    MM 341  999.2  12.2   8.0  10.4   MM +1.7    MM
2024 06 06 12 50 310  5.0   MM   0.1    MM    MM 341  999.1  12.7   8.0  10.5   MM   MM    MM
2024 06 06 12 40 310  3.0   MM   0.1    MM    MM 341  999.0  11.7   7.9  10.2   MM   MM    MM
2024 06 06 12 30 280  3.0   MM   0.1    MM    MM 339  998.7  12.0   7.9  10.1   MM   MM    MM
2024 06 06 12 20 250  3.0   MM   0.2    MM    MM 332  998.6  12.0   7.9   9.9   MM   MM    MM
2024 06 06 12 10 260  4.0   MM   0.2    MM    MM 322  998.4  12.4   7.8   9.9   MM   MM    MM
2024 06 06 11 30 300  7.0   MM   0.3     2    MM 310  998.3  12.9   7.8   9.1   MM   MM    MM
2024 06 06 11 20 240  5.0   MM   0.3     2    MM 309  998.1  11.0   7.8   9.0   MM   MM    MM
2024 06 06 11 10 240  4.0   MM   0.3     2    MM 305  997.9  11.0   7.8   9.1   MM   MM    MM
2024 06 06 11 00 230  5.0   MM   0.2    MM    MM 299  997.8  11.3   7.8   9.2   MM +0.7    MM
2024 06 06 10 50 240  5.0   MM   0.2    MM    MM 299  997.8  11.1   7.9   9.1   MM   MM    MM
2024 06 06 10 40 240  5.0   MM   0.3     2    MM 292  997.7  11.3   7.9   9.0   MM   MM    MM
2024 06 06 10 30 240  5.0   MM   0.3     2    MM 286  997.6  12.5   7.9   9.0   MM   MM    MM
2024 06 06 10 20 250  6.0   MM   0.2    MM    MM 280  997.6  12.6   7.9   9.1   MM   MM    MM
2024 06 06 10 10 240  5.0   MM   0.2    MM    MM 268  997.6  12.1   7.9   9.0   MM   MM    MM
2024 06 06 10 00 250  6.0   MM   0.2    MM    MM 252  997.5  12.7   7.9   9.0   MM +0.2    MM
2024 06 06 09 50 240  5.0   MM   0.2    MM    MM 243  997.4  12.6   7.9   8.8   MM   MM    MM
2024 06 06 09 40 260  5.0   MM   0.2    MM    MM 233  997.2  13.6   7.9   9.0   MM   MM    MM
2024 06 06 09 30 270  6.0   MM   0.3     2    MM 218  997.0  14.5   8.0   9.2   MM   MM    MM
2024 06 06 09 20 270  8.0   MM   0.2    MM    MM 209  997.1  14.6   8.0   9.3   MM   MM    MM
2024 06 06 09 10 270  7.0   MM   0.2    MM    MM 197  997.2  14.1   8.0   9.3   MM   MM    MM
2024 06 06 09 00 260  6.0   MM   0.2    MM    MM 178  997.1  14.6   8.0   9.4   MM -0.3    MM
2024 06 06 08 50 280  7.0   MM   0.2    MM    MM 158  997.0  14.6   8.0   9.4   MM   MM    MM
2024 06 06 08 40 280  7.0   MM   0.2    MM    MM 134  997.0  14.5   8.0   9.4   MM   MM    MM
2024 06 06 08 30 270  8.0   MM   0.2    MM    MM 109  997.1  14.7   8.0   9.5   MM   MM    MM
2024 06 06 08 20 280  8.0   MM   0.2    MM    MM  88  997.1  14.8   8.0   9.5   MM   MM    MM
2024 06 06 08 10 280  7.0   MM   0.2    MM    MM  75  997.1  14.6   8.0   9.5   MM   MM    MM
2024 06 06 08 00 280  6.0   MM   0.2    MM    MM  64  997.1  14.1   7.9   9.6   MM -0.4    MM
2024 06 06 07 50 270  4.0   MM   0.2    MM    MM  54  997.2  12.3   7.9   9.5   MM   MM    MM
2024 06 06 07 40 250  4.0   MM   0.2    MM    MM  43  997.2  10.7   7.7   9.0   MM   MM    MM
2024 06 06 07 30 240  4.0   MM   0.2    MM    MM  31  997.3  10.5   7.7   8.8   MM   MM    MM
2024 06 06 07 20 250  4.0   MM   0.2    MM    MM  18  997.3  10.7   7.7   8.9   MM   MM    MM
2024 06 06 07 10 250  4.0   MM   0.2    MM    MM   5  997.3  11.8   7.7   9.0   MM   MM    MM
2024 06 06 07 00 260  5.0   MM   0.2    MM    MM 214  997.3  12.6   7.7   9.3   MM +0.0    MM
2024 06 06 06 50 260  5.0   MM   0.3     3    MM 348  997.3  12.7   7.7   9.5   MM   MM    MM
2024 06 06 06 40 260  5.0   MM   0.3     3    MM 337  997.3  11.5   7.6   9.1   MM   MM    MM
2024 06 06 06 30 250  5.0   MM   0.3     3    MM 324  997.3  11.1   7.6   8.8   MM   MM    MM
2024 06 06 06 20 240  5.0   MM   0.3     3    MM 310  997.3  11.3   7.6   9.0   MM   MM    MM
2024 06 06 06 10 240  5.0   MM   0.3     3    MM 302  997.4  10.8   7.6   8.8   MM   MM    MM
2024 06 06 06 00 240  5.0   MM   0.3     3    MM 295  997.4  11.2   7.6   8.7   MM -0.0    MM
2024 06 06 05 50 250  5.0   MM   0.3     3    MM 285  997.4  11.7   7.6   8.9   MM   MM    MM
2024 06 06 05 40 250  4.0   MM   0.3     3    MM 273  997.4  11.9   7.6   8.9   MM   MM    MM
2024 06 06 05 30 250  5.0   MM   0.3     3    MM 262  997.4  12.3   7.6   9.1   MM   MM    MM
2024 06 06 05 20 250  5.0   MM   0.3     3    MM 250  997.4  11.4   7.6   8.9   MM   MM    MM
2024 06 06 05 10 250  4.0   MM   0.3     3    MM 241  997.5  10.4   7.6   8.6   MM   MM    MM
2024 06 06 05 00 240  4.0   MM   0.3     3    MM 234  997.5  10.6   7.6   8.8   MM -0.3    MM
2024 06 06 04 50 230  5.0   MM   0.3     3    MM 230  997.5  10.7   7.6   9.0   MM   MM    MM
2024 06 06 04 40 230  5.0   MM   0.3     2    MM 217  997.5  11.3   7.6   9.4   MM   MM    MM
2024 06 06 04 30 230  6.0   MM   0.3     2    MM 201  997.4  11.3   7.7   9.5   MM   MM    MM
2024 06 06 04 20 230  6.0   MM   0.3     2    MM 187  997.3  11.3   7.7   9.3   MM   MM    MM
2024 06 06 04 10 230  6.0   MM   0.3     3    MM 170  997.3  11.9   7.7   9.5   MM   MM    MM
2024 06 06 04 00 220  6.0   MM   0.2    MM    MM 153  997.3  11.8   7.7   9.8   MM +0.0    MM
2024 06 06 03 50 230  6.0   MM   0.2    MM    MM 131  997.6  11.4   7.7   9.5   MM   MM    MM
2024 06 06 03 40 230  4.0   MM   0.2    MM    MM 110  997.6  11.0   7.7   9.0   MM   MM    MM
2024 06 06 03 30 230  6.0   MM   0.2    MM    MM  93  997.6  11.5   7.7   9.4   MM   MM    MM
2024 06 06 03 20 230  5.0   MM   0.2    MM    MM  71  997.6  10.9   7.8   9.4   MM   MM    MM
2024 06 06 03 10 230  5.0   MM   0.2    MM    MM  60  997.6  11.1   7.8   9.7   MM   MM    MM
2024 06 06 03 00 220  5.0   MM   0.2    MM    MM  48  997.6  11.0   7.8   9.7   MM +0.0    MM
