Timestamp,Source,Speed,Course,Latitude,Longitude
"2024-06-08 05:30:46",Terr-AIS,9.9,73,47.13361,-91.03962
"2024-06-08 05:28:46",Terr-AIS,9.8,74,47.13208,-91.04736
"2024-06-08 05:26:46",Terr-AIS,9.8,74,47.1306,-91.05513
"2024-06-08 05:24:46",Terr-AIS,9.8,74,47.12908,-91.06288
"2024-06-08 05:22:46",Terr-AIS,9.8,74,47.12755,-91.07063
"2024-06-08 05:20:37",Terr-AIS,9.9,74,47.12593,-91.07898
"2024-06-08 05:18:37",Terr-AIS,9.9,74,47.12443,-91.08676
"2024-06-08 05:16:37",Terr-AIS,9.8,73,47.1229,-91.09449
"2024-06-08 05:14:37",Terr-AIS,9.8,73,47.1214,-91.10224
"2024-06-08 05:12:36",Terr-AIS,9.8,73,47.1198,-91.10999
"2024-06-08 05:10:36",Terr-AIS,9.8,73,47.11822,-91.11768
"2024-06-08 05:08:36",Terr-AIS,9.8,73,47.11663,-91.12544
"2024-06-08 05:06:36",Terr-AIS,9.8,73,47.11505,-91.13313
"2024-06-08 05:03:36",Terr-AIS,9.8,73,47.11274,-91.14459
"2024-06-08 05:01:36",Terr-AIS,9.8,74,47.11124,-91.1523
"2024-06-08 04:59:17",Terr-AIS,9.8,73,47.10949,-91.16128
"2024-06-08 04:57:17",Terr-AIS,9.8,73,47.10793,-91.16896
"2024-06-08 04:55:17",Terr-AIS,9.8,73,47.10639,-91.17667
"2024-06-08 04:53:17",Terr-AIS,9.9,73,47.10482,-91.18438
"2024-06-08 04:51:17",Terr-AIS,9.8,73,47.10324,-91.19209
"2024-06-08 04:49:16",Terr-AIS,9.8,73,47.10165,-91.19985
"2024-06-08 04:47:16",Terr-AIS,9.7,73,47.10009,-91.20752
"2024-06-08 04:45:16",Terr-AIS,9.8,73,47.09853,-91.21519
"2024-06-08 04:43:16",Terr-AIS,9.8,74,47.09701,-91.22287
"2024-06-08 04:41:15",Terr-AIS,9.8,74,47.09549,-91.2306
"2024-06-08 04:39:15",Terr-AIS,9.8,74,47.094,-91.23831
"2024-06-08 04:37:06",Terr-AIS,9.8,73,47.09238,-91.24661
"2024-06-08 04:35:06",Terr-AIS,9.8,73,47.09079,-91.2543
"2024-06-08 04:33:06",Terr-AIS,9.8,73,47.0892,-91.26202
"2024-06-08 04:31:05",Terr-AIS,9.8,73,47.08761,-91.2698
"2024-06-08 04:27:49",Terr-AIS,9.9,73,47.08498,-91.2826
"2024-06-08 04:24:50",Terr-AIS,9.9,73,47.08257,-91.2942
"2024-06-08 04:22:26",Terr-AIS,9.8,72,47.08068,-91.3032
"2024-06-08 04:19:27",Terr-AIS,9.8,72,47.07822,-91.3147
"2024-06-08 04:17:27",Terr-AIS,9.9,72,47.0766,-91.32239
"2024-06-08 04:15:27",Terr-AIS,9.9,72,47.07497,-91.33011
"2024-06-08 04:13:17",Terr-AIS,9.8,73,47.07322,-91.33849
"2024-06-08 04:11:17",Terr-AIS,9.9,72,47.07164,-91.34618
"2024-06-08 04:09:17",Terr-AIS,9.9,72,47.06999,-91.35387
"2024-06-08 04:07:17",Terr-AIS,9.9,72,47.06833,-91.36157
"2024-06-08 04:05:17",Terr-AIS,9.9,72,47.06665,-91.36926
"2024-06-08 04:03:17",Terr-AIS,9.9,72,47.06499,-91.37693
"2024-06-08 04:00:07",Terr-AIS,9.9,73,47.06244,-91.38906
"2024-06-08 03:58:07",Terr-AIS,9.8,72,47.06086,-91.3968
"2024-06-08 03:56:07",Terr-AIS,9.8,72,47.05923,-91.40447
"2024-06-08 03:54:07",Terr-AIS,9.8,73,47.05764,-91.41215
"2024-06-08 03:52:07",Terr-AIS,9.8,73,47.05608,-91.41983
"2024-06-08 03:50:07",Terr-AIS,9.8,73,47.05452,-91.42757
"2024-06-08 03:47:16",Terr-AIS,9.8,73,47.05231,-91.43842
"2024-06-08 03:45:16",Terr-AIS,9.8,74,47.05078,-91.44608
"2024-06-08 03:43:16",Terr-AIS,9.8,74,47.04927,-91.45376
"2024-06-08 03:41:16",Terr-AIS,9.8,74,47.04781,-91.46144
"2024-06-08 03:38:48",Terr-AIS,9.8,74,47.04599,-91.47103
"2024-06-08 03:36:27",Terr-AIS,9.8,74,47.04433,-91.47992
"2024-06-08 03:34:27",Terr-AIS,9.8,73,47.04285,-91.48759
"2024-06-08 03:29:35",Terr-AIS,9.8,73,47.03913,-91.5062
"2024-06-08 03:24:36",Terr-AIS,9.8,73,47.03539,-91.52533
"2024-06-08 03:22:06",Terr-AIS,9.7,73,47.03349,-91.5348
"2024-06-08 03:19:57",Terr-AIS,9.7,73,47.03181,-91.54311
"2024-06-08 03:17:56",Terr-AIS,9.7,73,47.03027,-91.55064
"2024-06-08 03:15:56",Terr-AIS,9.7,73,47.02872,-91.5582
"2024-06-08 03:12:57",Terr-AIS,9.7,73,47.0264,-91.56952
"2024-06-08 03:10:57",Terr-AIS,9.7,73,47.02489,-91.5771
"2024-06-08 03:08:55",Terr-AIS,9.7,73,47.02334,-91.58472
"2024-06-08 03:06:26",Terr-AIS,9.6,73,47.02141,-91.59408
"2024-06-08 03:04:17",Terr-AIS,9.6,74,47.0198,-91.60226
"2024-06-08 03:01:56",Terr-AIS,9.6,74,47.01809,-91.61104
"2024-06-08 02:59:26",Terr-AIS,9.5,73,47.01625,-91.62043
"2024-06-08 02:57:05",Terr-AIS,9.4,74,47.01456,-91.62917
"2024-06-08 02:54:06",Terr-AIS,9.0,73,47.01248,-91.63995
"2024-06-08 02:52:06",Terr-AIS,8.5,73,47.01112,-91.64688
"2024-06-08 02:50:06",Terr-AIS,7.7,73,47.00984,-91.65327
"2024-06-08 02:47:57",Terr-AIS,6.5,78,47.00875,-91.65936
"2024-06-08 02:45:46",Terr-AIS,4.9,81,47.00802,-91.66438
"2024-06-08 02:43:46",Terr-AIS,4.4,108,47.00798,-91.66808
"2024-06-08 02:41:43",Terr-AIS,4.2,152,47.00951,-91.67088
"2024-06-08 02:39:26",Terr-AIS,3.2,189,47.01187,-91.67149
"2024-06-08 02:36:45",Terr-AIS,1.2,168,47.01343,-91.67093
"2024-06-08 02:34:45",Terr-AIS,2.6,140,47.0142,-91.67178
"2024-06-08 01:15:28",Terr-AIS,0.0,294,47.01581,-91.67527
