#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 01 11 40  69  3.2 99.0 99.00 99.00 99.00 999 9999.0   5.6   2.9   4.5 99.0 99.00
2023 06 01 11 50  33  2.4 99.0 99.00 99.00 99.00 999 9999.0   5.3   2.9   4.3 99.0 99.00
2023 06 01 12 00 358  1.6 99.0 99.00 99.00 99.00 999 9999.0   5.4   2.9   4.5 99.0 99.00
2023 06 01 12 10  29  1.2 99.0 99.00 99.00 99.00 999 9999.0   6.0   2.9   4.9 99.0 99.00
2023 06 01 12 20  60  1.0 99.0 99.00 99.00 99.00 999 9999.0   6.2   2.9   5.0 99.0 99.00
2023 06 01 12 30  61  1.1 99.0 99.00 99.00 99.00 999 9999.0   6.6   2.9   5.1 99.0 99.00
2023 06 01 12 40  35  1.7 99.0 99.00 99.00 99.00 999 9999.0   6.8   2.9   5.3 99.0 99.00
2023 06 01 12 50 342  0.9 99.0 99.00 99.00 99.00 999 9999.0   6.6   2.9   5.2 99.0 99.00
2023 06 01 13 00 214  0.7 99.0 99.00 99.00 99.00 999 9999.0   7.3   2.9   5.6 99.0 99.00
2023 06 01 13 10 254  1.9 99.0 99.00 99.00 99.00 999 9999.0   7.1   2.9   5.4 99.0 99.00
2023 06 01 13 20 263  2.1 99.0 99.00 99.00 99.00 999 9999.0   5.8   2.9   4.7 99.0 99.00
2023 06 01 13 30 241  1.8 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.0   4.8 99.0 99.00
2023 06 01 13 40 291  1.8 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.0   5.3 99.0 99.00
2023 06 01 13 50 314  2.0 99.0 99.00 99.00 99.00 999 9999.0   7.1   3.0   5.8 99.0 99.00
2023 06 01 14 00 353  1.7 99.0 99.00 99.00 99.00 999 9999.0   7.3   3.0   5.7 99.0 99.00
2023 06 01 14 10  25  1.5 99.0 99.00 99.00 99.00 999 9999.0   8.0   3.0   6.0 99.0 99.00
2023 06 01 14 20 104  0.7 99.0 99.00 99.00 99.00 999 9999.0   8.5   2.9   6.1 99.0 99.00
2023 06 01 14 30 186  0.7 99.0 99.00 99.00 99.00 999 9999.0   8.9   2.9   6.2 99.0 99.00
2023 06 01 14 40 324  1.1 99.0 99.00 99.00 99.00 999 9999.0   9.2   2.9   6.1 99.0 99.00
2023 06 01 14 50  53  1.4 99.0 99.00 99.00 99.00 999 9999.0   8.3   3.0   6.0 99.0 99.00
2023 06 01 15 00  81  1.7 99.0 99.00 99.00 99.00 999 9999.0   8.3   2.9   6.0 99.0 99.00
2023 06 01 15 10  87  1.1 99.0 99.00 99.00 99.00 999 9999.0   8.2   3.0   6.1 99.0 99.00
2023 06 01 15 20 109  0.9 99.0 99.00 99.00 99.00 999 9999.0   8.0   3.0   5.9 99.0 99.00
2023 06 01 15 30 193  1.0 99.0 99.00 99.00 99.00 999 9999.0   8.2   3.0   5.9 99.0 99.00
2023 06 01 15 40 280  1.5 99.0 99.00 99.00 99.00 999 9999.0   7.9   3.0   5.9 99.0 99.00
